time,temp_in,temp_out,temp_target,temp_interval,fan,heat
1684166146,23.0625,22.5625,None,None,0,0
1684166147,23.0,22.5,None,None,0,0
1684166148,23.0625,22.5,None,None,0,0
1684166149,23.0625,22.5,None,None,0,0
1684166150,23.0625,22.5625,None,None,0,0
1684166151,23.125,22.5625,None,None,0,0
1684166152,23.0625,22.5625,None,None,0,0
1684166154,23.125,22.5,None,None,0,0
1684166155,23.0625,22.5,24.0,0.0,0,0
1684166156,23.125,22.5625,24.0,0.0,0,0
1684166157,23.0625,22.5625,24.0,0.0,0,23.45
1684166158,23.0625,22.5625,24.0,0.0,0,23.45
1684166159,23.125,22.5625,24.0,0.0,0,24.0
1684166160,23.0625,22.5625,24.0,0.0,0,24.0
1684166161,23.0625,22.5625,24.0,0.0,0,23.4375
1684166162,23.0625,22.5625,24.0,0.0,0,23.4375
1684166163,23.125,22.5625,24.0,0.0,0,23.4375
1684166164,23.125,22.5625,24.0,0.0,0,23.4375
1684166165,23.125,22.5625,24.0,0.0,0,21.3125
1684166166,23.0625,22.5,24.0,0.0,0,21.3125
1684166167,23.125,22.5,24.0,0.0,0,24.0
1684166168,23.0625,22.5625,24.0,0.0,0,24.0
1684166169,23.0625,22.5625,24.0,0.0,0,23.4375
1684166170,23.125,22.5,24.0,0.0,0,23.4375
1684166171,23.125,22.5,24.0,0.0,0,21.3125
1684166172,23.0625,22.5625,24.0,0.0,0,21.3125
1684166173,23.0625,22.5625,24.0,0.0,0,24.0
1684166174,23.125,22.5625,24.0,0.0,0,23.4375
1684166175,23.125,22.5,24.0,0.0,0,23.4375
1684166176,23.125,22.5625,24.0,0.0,0,21.3125
1684166177,23.125,22.5625,24.0,0.0,0,21.3125
1684166178,23.125,22.5625,24.0,0.0,0,21.875
1684166179,23.125,22.5,24.0,0.0,0,21.875
1684166180,23.125,22.5625,24.0,0.0,0,21.875
1684166182,23.125,22.5625,24.0,0.0,0,21.875
1684166183,23.125,22.5625,24.0,0.0,0,21.875
1684166184,23.125,22.5625,24.0,0.0,0,21.875
1684166185,23.125,22.5625,24.0,0.0,0,21.875
1684166186,23.125,22.5,24.0,0.0,0,21.875
1684166187,23.125,22.5625,24.0,0.0,0,21.875
1684166188,23.125,22.5625,24.0,0.0,0,21.875
1684166189,23.125,22.5625,24.0,0.0,0,21.875
1684166190,23.125,22.625,24.0,0.0,0,21.875
1684166191,23.125,22.5625,24.0,0.0,0,21.875
1684166192,23.125,22.5,24.0,0.0,0,21.875
1684166193,23.125,22.5625,24.0,0.0,0,21.875
1684166194,23.125,22.5,24.0,0.0,0,21.875
1684166195,23.125,22.5625,24.0,0.0,0,21.875
1684166196,23.125,22.5625,24.0,0.0,0,21.875
1684166197,23.125,22.5625,24.0,0.0,0,21.875
1684166198,23.125,22.5625,24.0,0.0,0,21.875
1684166199,23.125,22.5,24.0,0.0,0,21.875
1684166200,23.125,22.5,24.0,0.0,0,21.875
1684166201,23.125,22.5625,24.0,0.0,0,21.875
1684166202,23.125,22.5625,24.0,0.0,0,21.875
1684166203,23.125,22.5,24.0,0.0,0,21.875
1684166204,23.125,22.5,24.0,0.0,0,21.875
1684166205,23.1875,22.5625,24.0,0.0,0,21.875
1684166206,23.125,22.5625,24.0,0.0,0,19.75
1684166207,23.1875,22.5,24.0,0.0,0,19.75
1684166208,23.1875,22.5625,24.0,0.0,0,20.3125
1684166210,23.1875,22.5,24.0,0.0,0,20.3125
1684166211,23.125,22.5,24.0,0.0,0,20.3125
1684166212,23.1875,22.5625,24.0,0.0,0,20.3125
1684166213,23.1875,22.5,24.0,0.0,0,20.3125
1684166214,23.1875,22.5,24.0,0.0,0,20.3125
1684166215,23.125,22.5625,24.0,0.0,0,20.3125
1684166216,23.1875,22.5,24.0,0.0,0,20.3125
1684166217,23.1875,22.5,24.0,0.0,0,20.3125
1684166218,23.1875,22.5,24.0,0.0,0,20.3125
1684166219,23.1875,22.5625,24.0,0.0,0,20.3125
1684166220,23.1875,22.5,24.0,0.0,0,20.3125
1684166221,23.1875,22.5,24.0,0.0,0,20.3125
1684166222,23.125,22.5,24.0,0.0,0,20.3125
1684166223,23.1875,22.5,24.0,0.0,0,22.4375
1684166224,23.1875,22.5,24.0,0.0,0,22.4375
1684166225,23.1875,22.5625,24.0,0.0,0,19.75
1684166226,23.1875,22.5625,24.0,0.0,0,19.75
1684166227,23.1875,22.5,24.0,0.0,0,20.3125
1684166228,23.25,22.5625,24.0,0.0,0,20.3125
1684166229,23.25,22.5,24.0,0.0,0,18.1875
1684166230,23.25,22.5,24.0,0.0,0,18.1875
1684166231,23.25,22.5625,24.0,0.0,0,18.75
1684166232,23.25,22.5,24.0,0.0,0,18.75
1684166233,23.25,22.5625,24.0,0.0,0,18.75
1684166234,23.25,22.5625,24.0,0.0,0,18.75
1684166235,23.25,22.5625,24.0,0.0,0,18.75
1684166236,23.1875,22.5,24.0,0.0,0,18.75
1684166238,23.25,22.5,24.0,0.0,0,18.75
1684166239,23.25,22.5625,24.0,0.0,0,18.75
1684166240,23.1875,22.5,24.0,0.0,0,18.75
1684166241,23.25,22.5625,24.0,0.0,0,20.875
1684166242,23.25,22.5,24.0,0.0,0,20.875
1684166243,23.25,22.5,24.0,0.0,0,18.1875
1684166244,23.25,22.5,24.0,0.0,0,18.1875
1684166245,23.25,22.5625,24.0,0.0,0,18.75
1684166246,23.3125,22.5,24.0,0.0,0,18.75
1684166247,23.3125,22.5,24.0,0.0,0,16.625
1684166248,23.3125,22.5625,24.0,0.0,0,16.625
1684166249,23.3125,22.5,24.0,0.0,0,17.1875
1684166250,23.3125,22.5,24.0,0.0,0,17.1875
1684166251,23.25,22.5,24.0,0.0,0,17.1875
1684166252,23.3125,22.5,24.0,0.0,0,17.1875
1684166253,23.3125,22.5,24.0,0.0,0,17.1875
1684166254,23.3125,22.5,24.0,0.0,0,17.1875
1684166255,23.3125,22.5,24.0,0.0,0,17.1875
1684166256,23.3125,22.5,24.0,0.0,0,17.1875
1684166257,23.3125,22.5625,24.0,0.0,0,17.1875
1684166258,23.3125,22.5,24.0,0.0,0,17.1875
1684166259,23.3125,22.5625,24.0,0.0,0,17.1875
1684166260,23.375,22.5,24.0,0.0,0,17.1875
1684166261,23.375,22.5625,24.0,0.0,0,15.0625
1684166262,23.375,22.5,24.0,0.0,0,15.625
1684166263,23.375,22.5,24.0,0.0,0,15.625
1684166264,23.375,22.5,24.0,0.0,0,15.625
1684166266,23.375,22.5,24.0,0.0,0,15.625
1684166267,23.375,22.5625,24.0,0.0,0,15.625
1684166268,23.375,22.5,24.0,0.0,0,15.625
1684166269,23.375,22.5625,24.0,0.0,0,15.625
1684166270,23.375,22.5,24.0,0.0,0,15.625
1684166271,23.375,22.5,24.0,0.0,0,15.625
1684166272,23.4375,22.5625,24.0,0.0,0,15.625
1684166273,23.4375,22.5625,24.0,0.0,0,13.5
1684166274,23.4375,22.5,24.0,0.0,0,13.5
1684166275,23.4375,22.5625,24.0,0.0,0,14.0625
1684166276,23.4375,22.5,24.0,0.0,0,14.0625
1684166277,23.4375,22.5625,24.0,0.0,0,14.0625
1684166278,23.4375,22.5625,24.0,0.0,0,14.0625
1684166279,23.4375,22.5,24.0,0.0,0,14.0625
1684166280,23.4375,22.5625,24.0,0.0,0,14.0625
1684166281,23.4375,22.5625,24.0,0.0,0,14.0625
1684166282,23.4375,22.5,24.0,0.0,0,14.0625
1684166283,23.4375,22.5625,24.0,0.0,0,14.0625
1684166284,23.4375,22.5,24.0,0.0,0,14.0625
1684166285,23.5,22.5,24.0,0.0,0,14.0625
1684166286,23.5,22.5625,24.0,0.0,0,14.0625
1684166287,23.5,22.5625,24.0,0.0,0,11.9375
1684166288,23.5,22.5,24.0,0.0,0,11.9375
1684166289,23.5,22.5625,24.0,0.0,0,12.5
1684166290,23.4375,22.5625,24.0,0.0,0,12.5
1684166291,23.5,22.5,24.0,0.0,0,14.625
1684166292,23.5,22.5,24.0,0.0,0,11.9375
1684166294,23.5,22.5625,24.0,0.0,0,11.9375
1684166295,23.5,22.5,24.0,0.0,0,12.5
1684166296,23.5,22.5,24.0,0.0,0,12.5
1684166297,23.5625,22.5,24.0,0.0,0,12.5
1684166298,23.5,22.5625,24.0,0.0,0,12.5
1684166299,23.5625,22.5625,24.0,0.0,0,12.5
1684166300,23.5625,22.5,24.0,0.0,0,12.5
1684166301,23.5,22.5625,24.0,0.0,0,10.375
1684166302,23.5625,22.5,24.0,0.0,0,10.375
1684166303,23.5625,22.5,24.0,0.0,0,10.9375
1684166304,23.5625,22.5625,24.0,0.0,0,10.9375
1684166305,23.5625,22.5625,24.0,0.0,0,10.9375
1684166306,23.5625,22.5625,24.0,0.0,0,10.9375
1684166307,23.625,22.5,24.0,0.0,0,10.9375
1684166308,23.625,22.5,24.0,0.0,0,10.9375
1684166309,23.625,22.5625,24.0,0.0,0,8.8125
1684166310,23.5625,22.5625,24.0,0.0,0,8.8125
1684166311,23.6875,22.5625,24.0,0.0,0,11.5
1684166312,23.6875,22.5,24.0,0.0,0,11.5
1684166313,23.625,22.5,24.0,0.0,0,6.6875
1684166314,23.625,22.5625,24.0,0.0,0,6.6875
1684166315,23.625,22.5625,24.0,0.0,0,9.9375
1684166316,23.625,22.5625,24.0,0.0,0,9.9375
1684166317,23.6875,22.5625,24.0,0.0,0,9.375
1684166318,23.6875,22.5,24.0,0.0,0,9.375
1684166319,23.6875,22.5625,24.0,0.0,0,7.25
1684166320,23.6875,22.5625,24.0,0.0,0,7.8125
1684166322,23.6875,22.5625,24.0,0.0,0,7.8125
1684166323,23.6875,22.5625,24.0,0.0,0,7.8125
1684166324,23.75,22.5,24.0,0.0,0,7.8125
1684166325,23.75,22.5625,24.0,0.0,0,5.6875
1684166326,23.75,22.5,24.0,0.0,0,5.6875
1684166327,23.75,22.5,24.0,0.0,0,6.25
1684166328,23.6875,22.5,24.0,0.0,0,6.25
1684166329,23.75,22.5625,24.0,0.0,0,8.375
1684166330,23.75,22.5625,24.0,0.0,0,8.375
1684166331,23.75,22.5,24.0,0.0,0,5.6875
1684166332,23.75,22.5625,24.0,0.0,0,5.6875
1684166333,23.75,22.5625,24.0,0.0,0,6.25
1684166334,23.8125,22.5625,24.0,0.0,0,6.25
1684166335,23.8125,22.5625,24.0,0.0,0,4.125
1684166336,23.8125,22.5625,24.0,0.0,0,4.125
1684166337,23.8125,22.5,24.0,0.0,0,4.6875
1684166338,23.8125,22.5625,24.0,0.0,0,4.6875
1684166339,23.8125,22.5625,24.0,0.0,0,4.6875
1684166340,23.8125,22.5,24.0,0.0,0,4.6875
1684166341,23.8125,22.5625,24.0,0.0,0,4.6875
1684166342,23.8125,22.5625,24.0,0.0,0,4.6875
1684166343,23.875,22.5625,24.0,0.0,0,4.6875
1684166344,23.875,22.5,24.0,0.0,0,4.6875
1684166345,23.8125,22.5,24.0,0.0,0,2.5625
1684166346,23.875,22.5,24.0,0.0,0,2.5625
1684166347,23.875,22.5,24.0,0.0,0,3.125
1684166348,23.875,22.5625,24.0,0.0,0,3.125
1684166350,23.875,22.5625,24.0,0.0,0,3.125
1684166351,23.875,22.5,24.0,0.0,0,3.125
1684166352,23.875,22.5,24.0,0.0,0,3.125
1684166353,23.875,22.5625,24.0,0.0,0,3.125
1684166354,23.875,22.5625,24.0,0.0,0,3.125
1684166355,23.9375,22.5625,24.0,0.0,0,3.125
1684166356,23.9375,22.5625,24.0,0.0,0,3.125
1684166357,24.0,22.5,24.0,0.0,0,1.1875
1684166358,23.9375,22.5625,24.0,0.0,0,1.1875
1684166359,23.9375,22.5625,24.0,0.0,0,1.5625
1684166360,23.9375,22.5625,24.0,0.0,0,1.5625
1684166361,24.0,22.5625,24.0,0.0,0,1.5625
1684166362,23.9375,22.5625,24.0,0.0,0,1.5625
1684166363,24.0,22.5625,24.0,0.0,0,1.5625
1684166364,24.0,22.5,24.0,0.0,0,1.5625
1684166365,24.0,22.5,24.0,0.0,0,0
1684166366,24.0,22.5625,24.0,0.0,0,0
1684166367,24.0,22.5625,24.0,0.0,0,0
1684166368,24.0,22.5625,24.0,0.0,0,0
1684166369,24.0,22.5625,24.0,0.0,0,0
1684166370,24.0,22.5,24.0,0.0,0,0
1684166371,24.0625,22.5625,24.0,0.0,0,0
1684166372,24.0625,22.5625,24.0,0.0,0,0
1684166373,24.0625,22.5625,24.0,0.0,1.7875,0
1684166374,24.0625,22.5625,24.0,0.0,1.7875,0
1684166375,24.125,22.5,24.0,0.0,1.5625,0
1684166376,24.0625,22.5625,24.0,0.0,1.5625,0
1684166378,24.0625,22.5625,24.0,0.0,1.5625,0
1684166379,24.0,22.5,24.0,0.0,1.5625,0
1684166380,24.0625,22.5,24.0,0.0,1.5625,0
1684166381,24.125,22.5625,24.0,0.0,1.5625,0
1684166383,24.0625,22.5625,24.0,0.0,3.6875,0
1684166384,24.0625,22.5625,24.0,0.0,3.6875,0
1684166386,24.0625,22.5625,24.0,0.0,1.0,0
1684166387,24.125,22.5625,24.0,0.0,1.5625,0
1684166388,24.125,22.5625,24.0,0.0,1.5625,0
1684166389,24.0625,22.5,24.0,0.0,3.6875,0
1684166390,24.125,22.5625,24.0,0.0,3.6875,0
1684166391,24.1875,22.5,24.0,0.0,3.125,0
1684166392,24.125,22.5625,24.0,0.0,3.125,0
1684166393,24.125,22.5,24.0,0.0,3.125,0
1684166394,24.1875,22.5625,24.0,0.0,3.125,0
1684166395,24.1875,22.5625,24.0,0.0,5.25,0
1684166396,24.125,22.5625,24.0,0.0,5.25,0
1684166397,24.1875,22.5625,24.0,0.0,2.5625,0
1684166398,24.125,22.5,24.0,0.0,2.5625,0
1684166400,24.1875,22.5,24.0,0.0,3.125,0
1684166401,24.25,22.5,24.0,0.0,3.125,0
1684166402,24.25,22.5625,24.0,0.0,7.375,0
1684166403,24.25,22.5625,24.0,0.0,6.25,0
1684166404,24.1875,22.5,24.0,0.0,6.25,0
1684166405,24.1875,22.5,24.0,0.0,4.125,0
1684166406,24.3125,22.5625,24.0,0.0,4.125,0
1684166407,24.25,22.5625,24.0,0.0,8.9375,0
1684166408,24.25,22.5625,24.0,0.0,8.9375,0
1684166409,24.25,22.5625,24.0,0.0,5.6875,0
1684166410,24.25,22.5625,24.0,0.0,5.6875,0
1684166411,24.25,22.5625,24.0,0.0,6.25,0
1684166412,24.25,22.5625,24.0,0.0,6.25,0
1684166413,24.3125,22.5625,24.0,0.0,6.25,0
1684166414,24.25,22.5625,24.0,0.0,6.25,0
1684166415,24.3125,22.5625,24.0,0.0,6.25,0
1684166416,24.25,22.5625,24.0,0.0,6.25,0
1684166417,24.3125,22.5625,24.0,0.0,6.25,0
1684166418,24.3125,22.5625,24.0,0.0,6.25,0
1684166419,24.25,22.5625,24.0,0.0,8.375,0
1684166420,24.3125,22.5625,24.0,0.0,8.375,0
1684166421,24.3125,22.5625,24.0,0.0,7.8125,0
1684166422,24.3125,22.5,24.0,0.0,7.8125,0
1684166423,24.3125,22.5625,24.0,0.0,7.8125,0
1684166424,24.3125,22.5625,24.0,0.0,7.8125,0
1684166425,24.3125,22.5625,24.0,0.0,7.8125,0
1684166426,24.25,22.5625,24.0,0.0,7.8125,0
1684166427,24.375,22.5625,24.0,0.0,5.6875,0
1684166430,24.3125,22.5625,24.0,0.0,10,0
1684166431,24.3125,22.5625,24.0,0.0,7.25,0
1684166432,24.3125,22.5625,24.0,0.0,7.25,0
1684166433,24.3125,22.5625,24.0,0.0,7.8125,0
1684166434,24.3125,22.5,24.0,0.0,7.8125,0
1684166435,24.3125,22.5625,24.0,0.0,7.8125,0
1684166436,24.3125,22.5625,24.0,0.0,7.8125,0
1684166437,24.3125,22.5625,24.0,0.0,7.8125,0
1684166438,24.375,22.5625,24.0,0.0,7.8125,0
1684166439,24.375,22.5625,24.0,0.0,9.9375,0
1684166440,24.375,22.5625,24.0,0.0,9.9375,0
1684166441,24.4375,22.5625,24.0,0.0,9.375,0
1684166442,24.375,22.5625,24.0,0.0,9.375,0
1684166443,24.375,22.5625,24.0,0.0,9.375,0
1684166444,24.375,22.5625,24.0,0.0,9.375,0
1684166445,24.375,22.5625,24.0,0.0,9.375,0
1684166446,24.375,22.5625,24.0,0.0,9.375,0
1684166447,24.375,22.5625,24.0,0.0,9.375,0
1684166448,24.4375,22.5625,24.0,0.0,9.375,0
1684166449,24.4375,22.5625,24.0,0.0,10,0
1684166450,24.4375,22.5625,24.0,0.0,10,0
1684166451,24.375,22.5625,24.0,0.0,10,0
1684166452,24.375,22.5625,24.0,0.0,10,0
1684166454,24.4375,22.5625,24.0,0.0,8.8125,0
1684166455,24.5,22.5625,24.0,0.0,8.8125,0
1684166456,24.4375,22.5625,24.0,0.0,10,0
1684166457,24.4375,22.5625,24.0,0.0,10,0
1684166458,24.4375,22.5625,24.0,0.0,10,0
1684166459,24.4375,22.5625,24.0,0.0,10,0
1684166460,24.375,22.5625,24.0,0.0,10,0
1684166461,24.5,22.5625,24.0,0.0,8.8125,0
1684166462,24.4375,22.5625,24.0,0.0,8.8125,0
1684166463,24.4375,22.5625,24.0,0.0,10,0
1684166464,24.4375,22.625,24.0,0.0,10,0
1684166465,24.4375,22.5625,24.0,0.0,10,0
1684166466,24.5,22.5625,24.0,0.0,10,0
1684166467,24.4375,22.5625,24.0,0.0,10,0
1684166468,24.5,22.5625,24.0,0.0,10,0
1684166469,24.5,22.5625,24.0,0.0,10,0
1684166470,24.5,22.5625,24.0,0.0,10,0
1684166471,24.4375,22.5625,24.0,0.0,10,0
1684166472,24.5,22.5625,24.0,0.0,10,0
1684166473,24.5,22.5625,24.0,0.0,10,0
1684166474,24.5,22.5625,24.0,0.0,10,0
1684166475,24.4375,22.5625,24.0,0.0,10,0
1684166476,24.4375,22.5625,24.0,0.0,10,0
1684166477,24.5,22.5625,24.0,0.0,10,0
1684166478,24.5,22.5625,24.0,0.0,10,0
1684166479,24.5,22.5625,24.0,0.0,10,0
1684166480,24.5,22.5625,24.0,0.0,10,0
1684166482,24.4375,22.5625,24.0,0.0,10,0
1684166483,24.5625,22.625,24.0,0.0,10,0
1684166484,24.5,22.5625,24.0,0.0,10,0
1684166485,24.5625,22.5625,24.0,0.0,10,0
1684166486,24.4375,22.5625,24.0,0.0,10,0
1684166487,24.5,22.5625,24.0,0.0,9.8125,0
1684166488,24.5,22.5625,24.0,0.0,9.8125,0
1684166489,24.5,22.5625,24.0,0.0,10,0
1684166490,24.5,22.5625,24.0,0.0,10,0
1684166491,24.5,22.5625,24.0,0.0,10,0
1684166492,24.5,22.5625,24.0,0.0,10,0
1684166493,24.5,22.5625,24.0,0.0,10,0
1684166494,24.5,22.5625,24.0,0.0,10,0
1684166495,24.5,22.5625,24.0,0.0,10,0
1684166496,24.5,22.5625,24.0,0.0,10,0
1684166497,24.5,22.5625,24.0,0.0,10,0
1684166498,24.4375,22.5625,24.0,0.0,10,0
1684166499,24.5,22.5625,24.0,0.0,10,0
1684166500,24.5,22.5625,24.0,0.0,10,0
1684166501,24.4375,22.625,24.0,0.0,10,0
1684166502,24.5,22.5625,24.0,0.0,10,0
1684166503,24.5,22.625,24.0,0.0,10,0
1684166504,24.5,22.5625,24.0,0.0,10,0
1684166505,24.5,22.5625,24.0,0.0,10,0
1684166506,24.5,22.5625,24.0,0.0,10,0
1684166507,24.5625,22.5625,24.0,0.0,10,0
1684166508,24.5625,22.5625,24.0,0.0,10,0
1684166510,24.5625,22.625,24.0,0.0,10,0
1684166511,24.5625,22.5625,24.0,0.0,10,0
1684166512,24.5,22.5625,24.0,0.0,10,0
1684166513,24.5625,22.5625,24.0,0.0,10,0
1684166514,24.5625,22.5625,24.0,0.0,10,0
