time,temp_in,temp_out,fan,heat,state
1682988812,23,0,0,0,0
1682988813,23,0,0,0,0
1682988813,23,0,0,0,0
1682988814,23,0,0,0,0
1682988814,23,0,0,0,0
1682988816,23,0,0,0,0
1682988816,23,0,0,0,0
1682988817,23,0,0,0,0
1682988817,23,0,0,0,0
1682988818,23,0,0,0,0
1682988818,23,0,0,0,0
1682988819,23,0,0,0,0
1682988819,23,0,0,0,0
1682988820,23,0,0,0,0
1682988820,23,0,0,0,0
1682988822,23,0,0,0,0
1682988822,23,0,0,0,0
1682988823,23,0,0,0,0
1682988823,23,0,0,0,0
1682988824,23,0,0,0,0
1682988824,23,0,0,0,0
1682988825,23,0,0,0,0
1682988825,23,0,0,0,0
1682988826,23,0,0,0,0
1682988826,23,0,0,0,0
1682988828,23,0,0,0,0
1682988828,23,0,0,0,0
1682988829,23,0,0,0,0
1682988829,23,0,0,0,0
1682988830,23,0,0,0,0
1682988830,23,0,0,0,0
1682988831,23,0,0,0,0
1682988831,23,0,0,0,0
1682988832,23,0,0,0,0
1682988832,23,0,0,0,0
1682988834,23,0,0,0,0
1682988834,23,0,0,0,0
1682988835,23,0,0,0,0
1682988835,23,0,0,0,0
1682988836,23,0,0,0,0
1682988836,23,0,0,0,0
1682988837,23,0,0,0,0
1682988837,23,0,0,0,0
1682988838,23,0,0,0,0
1682988838,23,0,0,0,0
1682988840,23,0,0,0,0
1682988840,23,0,0,0,0
1682988841,23,0,0,0,0
1682988841,23,0,0,0,0
1682988842,23,0,0,0,0
1682988842,23,0,0,0,0
1682988843,23,0,0,0,0
1682988843,23,0,0,0,0
1682988844,23,0,0,0,0
1682988844,23,0,0,0,0
1682988846,23,0,0,0,0
1682988846,23,0,0,0,0
1682988847,23,0,0,0,0
1682988847,23,0,0,0,0
1682988848,23,0,0,0,0
1682988848,23,0,0,0,0
1682988849,23,0,0,0,0
1682988849,23,0,0,0,0
1682988850,23,0,0,0,0
1682988850,23,0,0,0,0
1682988852,23,0,0,0,0
1682988852,23,0,0,0,0
1682988853,23,0,0,0,0
1682988853,23,0,0,0,0
1682988854,23,0,0,0,0
1682988854,23,0,0,0,0
1682988855,23,0,0,0,0
1682988855,23,0,0,0,0
1682988856,23,0,0,0,0
1682988856,23,0,0,0,0
1682988858,23,0,0,0,0
1682988858,23,0,0,0,0
1682988859,23,0,0,0,0
1682988859,23,0,0,0,0
1682988860,23,0,0,0,0
1682988860,23,0,0,0,0
1682988861,23,0,0,0,0
1682988861,23,0,0,0,0
1682988862,23,0,0,0,0
1682988862,23,0,0,0,0
1682988864,23,0,0,0,0
1682988864,23,0,0,0,0
1682988865,23,0,0,0,0
1682988865,23,0,0,0,0
1682988866,23,0,0,0,0
1682988866,23,0,0,0,0
1682988867,23,0,0,0,0
1682988867,23,0,0,0,0
1682988868,23,0,0,0,0
1682988868,23,0,0,0,0
1682988870,23,0,0,0,0
1682988870,23,0,0,0,0
1682988871,23,0,0,0,0
1682988871,23,0,0,0,0
1682989055,23,0,0,0,0
1682989056,23,0,0,0,0
1682989056,23,0,0,0,0
1682989057,23,0,0,0,0
1682989057,23,0,0,0,0
1682989058,23,0,0,0,0
1682989058,23,0,0,0,0
1682989059,23,0,0,0,0
1682989059,23,0,0,0,0
1682989060,23,0,0,0,0
1682989061,23,0,0,0,0
1682989062,23,0,0,0,0
1682989062,23,0,0,0,0
1682989063,23,0,0,0,0
1682989063,23,0,0,0,0
1682989064,23,0,0,0,0
1682989064,23,0,0,0,0
1682989065,23,0,0,0,0
1682989065,23,0,0,0,0
1682989066,23,0,0,0,0
1682989067,23,0,0,0,0
1682989068,23,0,0,0,0
1682989068,23,0,0,0,0
1682989069,23,0,0,0,0
1682989069,23,0,0,0,0
1682989070,23,0,0,0,0
1682989070,23,0,0,0,0
1682989071,23,0,0,0,0
1682989071,23,0,0,0,0
1682989072,23,0,0,0,0
1682989073,23,0,0,0,0
1682989074,23,0,0,0,0
1682989074,23,0,0,0,0
1682989075,23,0,0,0,0
1682989075,23,0,0,0,0
1682989076,23,0,0,0,0
1682989076,23,0,0,0,0
1682989077,23,0,0,0,0
1682989077,23,0,0,0,0
1682989078,23,0,0,0,0
1682989079,23,0,0,0,0
1682989080,23,0,0,0,0
1682989080,23,0,0,0,0
1682989081,23,0,0,0,0
1682989081,23,0,0,0,0
1682989082,23,0,0,0,0
1682989082,23,0,0,0,0
1682989083,23,0,0,0,0
1682989083,23,0,0,0,0
1682989084,23,0,0,0,0
1682989085,23,0,0,0,0
1682989086,23,0,0,0,0
1682989086,23,0,0,0,0
1682989087,23,0,0,0,0
1682989087,23,0,0,0,0
1682989088,23,0,0,0,0
1682989088,23,0,0,0,0
1682989089,23,0,0,0,0
1682989089,23,0,0,0,0
1682989090,23,0,0,0,0
1682989091,23,0,0,0,0
1682989092,23,0,0,0,0
1682989092,23,0,0,0,0
1682989093,23,0,0,0,0
1682989093,23,0,0,0,0
1682989094,23,0,0,0,0
1682989094,23,0,0,0,0
1682989095,23,0,0,0,0
1682989095,23,0,0,0,0
1682989096,23,0,0,0,0
1682989097,23,0,0,0,0
1682989098,23,0,0,0,0
1682989098,23,0,0,0,0
1682989099,23,0,0,0,0
1682989099,23,0,0,0,0
1682989100,23,0,0,0,0
1682989100,23,0,0,0,0
1682989101,23,0,0,0,0
1682989101,23,0,0,0,0
1682989102,23,0,0,0,0
1682989103,23,0,0,0,0
1682989104,23,0,0,0,0
1682989104,23,0,0,0,0
1682989105,23,0,0,0,0
1682989105,23,0,0,0,0
1682989106,23,0,0,0,0
1682989106,23,0,0,0,0
1682989107,23,0,0,0,0
1682989107,23,0,0,0,0
1682989108,23,0,0,0,0
1682989109,23,0,0,0,0
1682989110,23,0,0,0,0
1682989110,23,0,0,0,0
1682989111,23,0,0,0,0
1682989111,23,0,0,0,0
1682989112,23,0,0,0,0
1682989112,23,0,0,0,0
1682989113,23,0,0,0,0
1682989113,23,0,0,0,0
1682989114,23,0,0,0,0
1682989115,23,0,0,0,0
1682989116,23,0,0,0,0
1682989116,23,0,0,0,0
1682989117,23,0,0,0,0
1682989117,23,0,0,0,0
1682989118,23,0,0,0,0
1682989118,23,0,0,0,0
1682989119,23,0,0,0,0
1682989119,23,0,0,0,0
1682989120,23,0,0,0,0
1682989121,23,0,0,0,0
1682989122,23,0,0,0,0
1682989123,23,0,0,0,0
1682989123,23,0,0,0,0
1682989124,23,0,0,0,0
1682989124,23,0,0,0,0
1682989125,23,0,0,0,0
1682989125,23,0,0,0,0
1682989126,23,0,0,0,0
1682989126,23,0,0,0,0
1682989128,23,0,0,0,0
1682989128,23,0,0,0,0
1682989129,23,0,0,0,0
1682989129,23,0,0,0,0
1682989130,23,0,0,0,0
1682989130,23,0,0,0,0
1682989131,23,0,0,0,0
1682989131,23,0,0,0,0
1682989132,23,0,0,0,0
1682989132,23,0,0,0,0
1682989134,23,0,0,0,0
1682989134,23,0,0,0,0
1682989135,23,0,0,0,0
1682989135,23,0,0,0,0
1682989136,23,0,0,0,0
1682989136,23,0,0,0,0
1682989137,23,0,0,0,0
1682989137,23,0,0,0,0
1682989138,23,0,0,0,0
1682989138,23,0,0,0,0
1682989140,23,0,0,0,0
1682989140,23,0,0,0,0
1682989141,23,0,0,0,0
1682989141,23,0,0,0,0
1682989142,23,0,0,0,0
1682989142,23,0,0,0,0
1682989143,23,0,0,0,0
1682989143,23,0,0,0,0
1682989144,23,0,0,0,0
1682989144,23,0,0,0,0
1682989146,23,0,0,0,0
1682989146,23,0,0,0,0
1682989147,23,0,0,0,0
1682989153,23,0,0,0,0
1682989153,23,0,0,0,0
1682989154,23,0,0,0,0
1682989154,23,0,0,0,0
1682989155,23,0,0,0,0
1682989155,23,0,0,0,0
1682989156,23,0,0,0,0
1682989156,23,0,0,0,0
1682989157,23,0,0,0,0
1682989157,23,0,0,0,0
1682989159,23,0,0,0,0
1682989159,23,0,0,0,0
1682989160,23,0,0,0,0
1682989160,23,0,0,0,0
1682989161,23,0,0,0,0
1682989161,23,0,0,0,0
1682989162,23,0,0,0,0
1682989162,23,0,0,0,0
1682989163,23,0,0,0,0
1682989163,23,0,0,0,0
1682989165,23,0,0,0,0
1682989165,23,0,0,0,0
1682989166,23,0,0,0,0
1682989166,23,0,0,0,0
1682989167,23,0,0,0,0
1682989167,23,0,0,0,0
1682989168,23,0,0,0,0
1682989168,23,0,0,0,0
1682989169,23,0,0,0,0
1682989169,23,0,0,0,0
1682989171,23,0,0,0,0
1682989171,23,0,0,0,0
1682989172,23,0,0,0,0
1682989172,23,0,0,0,0
1682989173,23,0,0,0,0
1682989173,23,0,0,0,0
1682989174,23,0,0,0,0
1682989174,23,0,0,0,0
1682989175,23,0,0,0,0
1682989175,23,0,0,0,0
1682989177,23,0,0,0,0
1682989177,23,0,0,0,0
1682989178,23,0,0,0,0
1682989178,23,0,0,0,0
1682989179,23,0,0,0,0
1682989179,23,0,0,0,0
1682989180,23,0,0,0,0
1682989180,23,0,0,0,0
1682989181,23,0,0,0,0
1682989181,23,0,0,0,0
1682989183,23,0,0,0,0
1682989183,23,0,0,0,0
1682989184,23,0,0,0,0
1682989184,23,0,0,0,0
1682989185,23,0,0,0,0
1682989185,23,0,0,0,0
1682989186,23,0,0,0,0
1682989186,23,0,0,0,0
1682989187,23,0,0,0,0
1682989187,23,0,0,0,0
1682989189,23,0,0,0,0
1682989189,23,0,0,0,0
1682989190,23,0,0,0,0
1682989190,23,0,0,0,0
1682989191,23,0,0,0,0
1682989191,23,0,0,0,0
1682989192,23,0,0,0,0
1682989192,23,0,0,0,0
1682989193,23,0,0,0,0
1682989193,23,0,0,0,0
1682989195,23,0,0,0,0
1682989195,23,0,0,0,0
1682989196,23,0,0,0,0
1682989196,23,0,0,0,0
1682989197,23,0,0,0,0
1682989197,23,0,0,0,0
1682989198,23,0,0,0,0
1682989198,23,0,0,0,0
1682989199,23,0,0,0,0
1682989199,23,0,0,0,0
1682989201,23,0,0,0,0
1682989201,23,0,0,0,0
1682989202,23,0,0,0,0
1682989202,23,0,0,0,0
1682989203,23,0,0,0,0
1682989203,23,0,0,0,0
1682989204,23,0,0,0,0
1682989204,23,0,0,0,0
1682989205,23,0,0,0,0
1682989205,23,0,0,0,0
1682989207,23,0,0,0,0
1682989207,23,0,0,0,0
1682989208,23,0,0,0,0
1682989208,23,0,0,0,0
1682989209,23,0,0,0,0
1682989209,23,0,0,0,0
1682989210,23,0,0,0,0
1682989210,23,0,0,0,0
1682989211,23,0,0,0,0
1682989211,23,0,0,0,0
1682989213,23,0,0,0,0
1682989213,23,0,0,0,0
1682989214,23,0,0,0,0
1682989214,23,0,0,0,0
1682989215,23,0,0,0,0
1682989215,23,0,0,0,0
1682989216,23,0,0,0,0
1682989216,23,0,0,0,0
1682989217,23,0,0,0,0
1682989217,23,0,0,0,0
1682989219,23,0,0,0,0
1682989219,23,0,0,0,0
1682989220,23,0,0,0,0
1682989220,23,0,0,0,0
1682989221,23,0,0,0,0
1682989221,23,0,0,0,0
1682989222,23,0,0,0,0
1682989222,23,0,0,0,0
1682989223,23,0,0,0,0
1682989223,23,0,0,0,0
1682989225,23,0,0,0,0
1682989225,23,0,0,0,0
1682989226,23,0,0,0,0
1682989226,23,0,0,0,0
1682989227,23,0,0,0,0
1682989227,23,0,0,0,0
1682989228,23,0,0,0,0
1682989228,23,0,0,0,0
1682989229,23,0,0,0,0
1682989229,23,0,0,0,0
1682989231,23,0,0,0,0
1682989231,23,0,0,0,0
1682989232,23,0,0,0,0
1682989232,23,0,0,0,0
1682989233,23,0,0,0,0
1682989233,23,0,0,0,0
1682989234,23,0,0,0,0
1682989234,23,0,0,0,0
1682989235,23,0,0,0,0
1682989235,23,0,0,0,0
1682989237,23,0,0,0,0
1682989237,23,0,0,0,0
1682989238,23,0,0,0,0
1682989238,23,0,0,0,0
1682989239,23,0,0,0,0
1682989239,23,0,0,0,0
1682989240,23,0,0,0,0
1682989240,23,0,0,0,0
1682989241,23,0,0,0,0
1682989241,23,0,0,0,0
1682989243,23,0,0,0,0
1682989243,23,0,0,0,0
1682989244,23,0,0,0,0
1682989244,23,0,0,0,0
1682989245,23,0,0,0,0
1682989245,23,0,0,0,0
1682989246,23,0,0,0,0
1682989246,23,0,0,0,0
1682989247,23,0,0,0,0
1682989247,23,0,0,0,0
1682989249,23,0,0,0,0
1682989249,23,0,0,0,0
1682989250,23,0,0,0,0
1682989250,23,0,0,0,0
1682989251,23,0,0,0,0
1682989251,23,0,0,0,0
1682989252,23,0,0,0,0
1682989252,23,0,0,0,0
1682989253,23,0,0,0,0
1682989253,23,0,0,0,0
1682989255,23,0,0,0,0
1682989255,23,0,0,0,0
1682989256,23,0,0,0,0
1682989256,23,0,0,0,0
1682989257,23,0,0,0,0
1682989257,23,0,0,0,0
1682989258,23,0,0,0,0
1682989258,23,0,0,0,0
1682989259,23,0,0,0,0
1682989259,23,0,0,0,0
1682989261,23,0,0,0,0
1682989261,23,0,0,0,0
1682989262,23,0,0,0,0
1682989262,23,0,0,0,0
1682989263,23,0,0,0,0
1682989263,23,0,0,0,0
1682989264,23,0,0,0,0
1682989264,23,0,0,0,0
1682989265,23,0,0,0,0
1682989265,23,0,0,0,0
1682989267,23,0,0,0,0
1682989267,23,0,0,0,0
1682989268,23,0,0,0,0
1682989268,23,0,0,0,0
1682989269,23,0,0,0,0
1682989269,23,0,0,0,0
1682989270,23,0,0,0,0
1682989270,23,0,0,0,0
1682989271,23,0,0,0,0
1682989272,23,0,0,0,0
1682989273,23,0,0,0,0
1682989274,23,0,0,0,0
1682989274,23,0,0,0,0
1682989275,23,0,0,0,0
1682989275,23,0,0,0,0
1682989276,23,0,0,0,0
1682989276,23,0,0,0,0
1682989277,23,0,0,0,0
1682989277,23,0,0,0,0
1682989278,23,0,0,0,0
1682989279,23,0,0,0,0
1682989280,23,0,0,0,0
1682989280,23,0,0,0,0
1682989281,23,0,0,0,0
1682989281,23,0,0,0,0
1682989282,23,0,0,0,0
1682989282,23,0,0,0,0
1682989283,23,0,0,0,0
1682989283,23,0,0,0,0
1682989284,23,0,0,0,0
1682989285,23,0,0,0,0
1682989286,23,0,0,0,0
1682989286,23,0,0,0,0
1682989287,23,0,0,0,0
1682989287,23,0,0,0,0
1682989288,23,0,0,0,0
1682989288,23,0,0,0,0
1682989289,23,0,0,0,0
1682989289,23,0,0,0,0
1682989290,23,0,0,0,0
1682989291,23,0,0,0,0
1682989292,23,0,0,0,0
1682989292,23,0,0,0,0
1682989293,23,0,0,0,0
1682989293,23,0,0,0,0
1682989294,23,0,0,0,0
1682989294,23,0,0,0,0
1682989295,23,0,0,0,0
1682989295,23,0,0,0,0
1682989296,23,0,0,0,0
1682989297,23,0,0,0,0
1682989298,23,0,0,0,0
1682989298,23,0,0,0,0
1682989299,23,0,0,0,0
1682989299,23,0,0,0,0
1682989300,23,0,0,0,0
1682989300,23,0,0,0,0
1682989301,23,0,0,0,0
1682989301,23,0,0,0,0
1682989302,23,0,0,0,0
1682989303,23,0,0,0,0
1682989304,23,0,0,0,0
1682989304,23,0,0,0,0
1682989305,23,0,0,0,0
1682989305,23,0,0,0,0
1682989306,23,0,0,0,0
1682989306,23,0,0,0,0
1682989307,23,0,0,0,0
1682989307,23,0,0,0,0
1682989308,23,0,0,0,0
1682989309,23,0,0,0,0
1682989310,23,0,0,0,0
1682989310,23,0,0,0,0
1682989311,23,0,0,0,0
1682989311,23,0,0,0,0
1682989312,23,0,0,0,0
1682989312,23,0,0,0,0
1682989329,23,0,0,0,0
1682989329,23,0,0,0,0
1682989330,23,0,0,0,0
1682989330,23,0,0,0,0
1682989331,23,0,0,0,0
1682989331,23,0,0,0,0
1682989332,23,0,0,0,0
1682989332,23,0,0,0,0
1682989333,23,0,0,0,0
1682989333,23,0,0,0,0
1682989335,23,0,0,0,0
1682989335,23,0,0,0,0
1682989336,23,0,0,0,0
1682989336,23,0,0,0,0
1682989337,23,0,0,0,0
1682989337,23,0,0,0,0
1682989338,23,0,0,0,0
1682989338,23,0,0,0,0
1682989339,23,0,0,0,0
1682989339,23,0,0,0,0
1682989341,23,0,0,0,0
1682989341,23,0,0,0,0
1682989342,23,0,0,0,0
1682989342,23,0,0,0,0
1682989343,23,0,0,0,0
1682989343,23,0,0,0,0
1682989344,23,0,0,0,0
1682989344,23,0,0,0,0
1682989345,23,0,0,0,0
1682989346,23,0,0,0,0
1682989347,23,0,0,0,0
1682989348,23,0,0,0,0
1682989348,23,0,0,0,0
1682989349,23,0,0,0,0
1682989349,23,0,0,0,0
1682989350,23,0,0,0,0
1682989350,23,0,0,0,0
1682989351,23,0,0,0,0
1682989351,23,0,0,0,0
1682989352,23,0,0,0,0
1682989353,23,0,0,0,0
1682989354,23,0,0,0,0
1682989354,23,0,0,0,0
1682989355,23,0,0,0,0
1682989355,23,0,0,0,0
1682989356,23,0,0,0,0
1682989356,23,0,0,0,0
1682989357,23,0,0,0,0
1682989357,23,0,0,0,0
1682989358,23,0,0,0,0
1682989359,23,0,0,0,0
1682989360,23,0,0,0,0
1682989360,23,0,0,0,0
1682989361,23,0,0,0,0
1682989361,23,0,0,0,0
1682989362,23,0,0,0,0
1682989362,23,0,0,0,0
1682989363,23,0,0,0,0
1682989363,23,0,0,0,0
1682989364,23,0,0,0,0
1682989365,23,0,0,0,0
1682989366,23,0,0,0,0
1682989366,23,0,0,0,0
1682989367,23,0,0,0,0
1682989367,23,0,0,0,0
1682989368,23,0,0,0,0
1682989368,23,0,0,0,0
1682989369,23,0,0,0,0
1682989369,23,0,0,0,0
1682989370,23,0,0,0,0
1682989371,23,0,0,0,0
1682989372,23,0,0,0,0
1682989372,23,0,0,0,0
1682989373,23,0,0,0,0
1682989373,23,0,0,0,0
1682989374,23,0,0,0,0
1682989374,23,0,0,0,0
1682989375,23,0,0,0,0
1682989375,23,0,0,0,0
1682989376,23,0,0,0,0
1682989377,23,0,0,0,0
1682989378,23,0,0,0,0
1682989378,23,0,0,0,0
1682989379,23,0,0,0,0
1682989379,23,0,0,0,0
1682989380,23,0,0,0,0
1682989380,23,0,0,0,0
1682989384,23,0,0,0,0
1682989384,23,0,0,0,0
1682989385,23,0,0,0,0
1682989385,23,0,0,0,0
1682989386,23,0,0,0,0
1682989387,23,0,0,0,0
1682989387,23,0,0,0,0
1682989388,23,0,0,0,0
1682989388,23,0,0,0,0
1682989389,23,0,0,0,0
1682989390,23,0,0,0,0
1682989391,23,0,0,0,0
1682989391,23,0,0,0,0
1682989392,23,0,0,0,0
1682989392,23,0,0,0,0
1682989393,23,0,0,0,0
1682989393,23,0,0,0,0
1682989394,23,0,0,0,0
1682989394,23,0,0,0,0
1682989395,23,0,0,0,0
1682989396,23,0,0,0,0
1682989397,23,0,0,0,0
1682989397,23,0,0,0,0
1682989398,23,0,0,0,0
1682989398,23,0,0,0,0
1682989399,23,0,0,0,0
1682989399,23,0,0,0,0
1682989400,23,0,0,0,0
1682989400,23,0,0,0,0
1682989401,23,0,0,0,0
1682989402,23,0,0,0,0
1682989403,23,0,0,0,0
1682989403,23,0,0,0,0
1682989404,23,0,0,0,0
1682989404,23,0,0,0,0
1682989405,23,0,0,0,0
1682989405,23,0,0,0,0
1682989406,23,0,0,0,0
1682989406,23,0,0,0,0
1682989407,23,0,0,0,0
1682989408,23,0,0,0,0
1682989409,23,0,0,0,0
1682989409,23,0,0,0,0
1682989410,23,0,0,0,0
1682989410,23,0,0,0,0
1682989411,23,0,0,0,0
1682989411,23,0,0,0,0
1682989412,23,0,0,0,0
1682989412,23,0,0,0,0
1682989422,23,0,0,0,0
1682989422,23,0,0,0,0
1682989423,23,0,0,0,0
1682989423,23,0,0,0,0
1682989424,23,0,0,0,0
1682989424,23,0,0,0,0
1682989425,23,0,0,0,0
1682989425,23,0,0,0,0
1682989426,23,0,0,0,0
1682989426,23,0,0,0,0
