time,temp_in,temp_out,temp_target,temp_interval,fan,heat
1684150716,25.0,25.0,None,None,0,0
1684150717,19.875,19.375,None,None,0,0
1684150718,19.875,19.4375,None,None,0,0
1684150719,19.8125,19.4375,None,None,0,0
1684150721,19.875,19.375,None,None,0,0
1684150722,19.875,19.375,None,None,0,0
1684150723,19.875,19.4375,None,None,0,0
1684150724,19.875,19.4375,None,None,0,0
1684150725,19.875,19.4375,None,None,0,0
1684150726,19.875,19.4375,None,None,0,0
1684150727,19.875,19.4375,None,None,0,0
1684150728,19.875,19.4375,None,None,0,0
1684150729,19.875,19.4375,None,None,0,0
1684150730,19.875,19.4375,None,None,0,0
1684150731,19.875,19.4375,None,None,0,0
1684150732,19.875,19.4375,None,None,0,0
1684150733,19.875,19.4375,None,None,0,0
1684150734,19.8125,19.4375,None,None,0,0
1684150735,19.9375,19.4375,None,None,0,0
1684150736,19.875,19.4375,None,None,0,0
1684150737,19.9375,19.4375,None,None,0,0
1684150738,19.9375,19.4375,None,None,0,0
1684150739,19.9375,19.4375,None,None,0,0
1684150740,19.9375,19.4375,None,None,0,0
1684150741,19.875,19.4375,None,None,0,0
1684150742,19.9375,19.4375,None,None,0,0
1684150743,19.875,19.4375,None,None,0,0
1684150744,19.875,19.4375,None,None,0,0
1684150745,19.875,19.4375,None,None,0,0
1684150746,19.9375,19.4375,None,None,0,0
1684150747,19.9375,19.5,None,None,0,0
1684150748,19.9375,19.4375,None,None,0,0
1684150750,19.875,19.4375,None,None,0,0
1684150751,19.9375,19.4375,None,None,0,0
1684150752,19.875,19.4375,None,None,0,0
1684150753,19.9375,19.4375,None,None,0,0
1684150754,19.9375,19.4375,None,None,0,0
1684150755,19.9375,19.4375,None,None,0,0
1684150756,19.9375,19.4375,21.0,0.0,0,0
1684150757,19.9375,19.4375,21.0,0.0,0,37.60313
1684150758,19.9375,19.4375,21.0,0.0,0,37.60313
1684150759,19.9375,19.4375,21.0,0.0,0,37.125
1684150760,19.9375,19.4375,21.0,0.0,0,37.125
1684150761,19.9375,19.4375,21.0,0.0,0,37.125
1684150762,19.9375,19.4375,21.0,0.0,0,37.125
1684150763,19.875,19.4375,21.0,0.0,0,37.125
1684150764,19.875,19.4375,21.0,0.0,0,37.125
1684150765,19.9375,19.4375,21.0,0.0,0,39.8125
1684150766,20.0,19.5,21.0,0.0,0,39.8125
1684150767,19.9375,19.4375,21.0,0.0,0,33.875
1684150768,19.9375,19.5,21.0,0.0,0,37.6875
1684150769,19.875,19.4375,21.0,0.0,0,37.6875
1684150770,19.9375,19.4375,21.0,0.0,0,39.8125
1684150772,19.9375,19.4375,21.0,0.0,0,39.8125
1684150773,19.9375,19.4375,21.0,0.0,0,36.5625
1684150774,19.9375,19.4375,21.0,0.0,0,36.5625
1684150775,19.875,19.4375,21.0,0.0,0,37.125
1684150776,19.9375,19.4375,21.0,0.0,0,37.125
1684150777,19.9375,19.4375,21.0,0.0,0,37.125
1684150778,19.9375,19.4375,21.0,0.0,0,37.125
1684150779,19.9375,19.4375,21.0,0.0,0,37.125
1684150780,19.9375,19.4375,21.0,0.0,0,37.125
1684150781,20.0,19.4375,21.0,0.0,0,37.125
1684150782,19.9375,19.4375,21.0,0.0,0,37.125
1684150783,19.9375,19.4375,21.0,0.0,0,37.125
1684150784,20.0,19.4375,21.0,0.0,0,37.125
1684150785,19.9375,19.4375,21.0,0.0,0,34.4375
1684150786,20.0,19.4375,21.0,0.0,0,34.4375
1684150787,19.9375,19.4375,21.0,0.0,0,35.0
1684150788,19.9375,19.4375,21.0,0.0,0,35.0
1684150789,19.9375,19.4375,21.0,0.0,0,37.6875
1684150790,20.0,19.4375,21.0,0.0,0,37.6875
1684150791,19.9375,19.375,21.0,0.0,0,34.4375
1684150792,19.9375,19.4375,21.0,0.0,0,34.4375
1684150793,19.9375,19.5,21.0,0.0,0,37.6875
1684150794,19.9375,19.5,21.0,0.0,0,37.6875
1684150795,19.9375,19.4375,21.0,0.0,0,37.125
1684150796,19.9375,19.5,21.0,0.0,0,37.125
1684150797,19.9375,19.4375,21.0,0.0,0,37.125
1684150798,20.0,19.4375,21.0,0.0,0,37.125
1684150799,20.0,19.5,21.0,0.0,0,37.125
1684150801,20.0,19.4375,21.0,0.0,0,34.4375
1684150802,20.0,19.4375,21.0,0.0,0,34.4375
1684150803,19.9375,19.4375,21.0,0.0,0,35.0
1684150804,20.0,19.4375,21.0,0.0,0,35.0
1684150805,20.0,19.4375,21.0,0.0,0,35.0
1684150806,19.9375,19.4375,21.0,0.0,0,35.0
1684150807,20.0,19.4375,21.0,0.0,0,37.6875
1684150808,20.0,19.5,21.0,0.0,0,37.6875
1684150809,19.9375,19.4375,21.0,0.0,0,34.4375
1684150810,19.9375,19.4375,21.0,0.0,0,34.4375
1684150811,20.0,19.4375,21.0,0.0,0,37.6875
1684150812,20.0,19.5,21.0,0.0,0,37.6875
1684150813,20.0,19.4375,21.0,0.0,0,34.4375
1684150814,20.0,19.4375,21.0,0.0,0,34.4375
1684150815,20.0,19.4375,21.0,0.0,0,35.0
1684150816,20.0,19.4375,21.0,0.0,0,35.0
1684150817,20.0,19.4375,21.0,0.0,0,35.0
1684150818,20.0,19.5,21.0,0.0,0,35.0
1684150819,20.0,19.4375,21.0,0.0,0,35.0
1684150820,20.0,19.5,21.0,0.0,0,35.0
1684150821,20.0,19.4375,21.0,0.0,0,35.0
