time,temp_in,temp_out,temp_target,temp_interval,fan,heat
1683740063,24.375,24.1875,None,None,0,0
1683740064,24.3125,24.1875,None,None,0,0
1683740065,24.375,24.1875,None,None,0,0
1683740066,24.375,24.1875,None,None,0,0
1683740067,24.375,24.125,None,None,0,0
1683740068,24.375,24.1875,None,None,0,0
1683740069,24.4375,24.1875,None,None,0,0
1683740070,24.375,24.125,None,None,0,0
1683740071,24.375,24.125,None,None,0,0
1683740072,24.375,24.1875,None,None,0,0
1683740073,24.375,24.1875,None,None,0,0
1683740074,24.375,24.1875,None,None,0,0
1683740075,24.375,24.1875,None,None,0,0
1683740076,24.375,24.1875,None,None,0,0
1683740077,24.4375,24.1875,None,None,0,0
1683740078,24.375,24.1875,None,None,0,0
1683740079,24.375,24.1875,None,None,0,0
1683740080,24.375,24.1875,None,None,0,0
1683740082,24.375,24.1875,None,None,0,0
1683740083,24.4375,24.1875,26.0,0.0,0,0
1683740084,24.375,24.1875,26.0,0.0,0,7.8125
1683740085,24.375,24.1875,26.0,0.0,0,7.8125
1683740086,24.375,24.1875,26.0,0.0,0,8.125
1683740087,24.4375,24.1875,26.0,0.0,0,8.125
1683740088,24.375,24.1875,26.0,0.0,0,8.125
1683740089,24.375,24.25,26.0,0.0,0,8.125
1683740090,24.375,24.1875,26.0,0.0,0,8.125
1683740091,24.4375,24.1875,26.0,0.0,0,8.125
1683740092,24.4375,24.1875,26.0,0.0,0,8.125
1683740093,24.375,24.1875,26.0,0.0,0,7.8125
1683740094,24.375,24.1875,26.0,0.0,0,7.8125
1683740095,24.4375,24.1875,26.0,0.0,0,8.125
1683740096,24.375,24.1875,26.0,0.0,0,8.125
1683740097,24.4375,24.1875,26.0,0.0,0,8.125
1683740098,24.4375,24.1875,26.0,0.0,0,8.125
1683740099,24.375,24.1875,26.0,0.0,0,7.8125
1683740100,24.375,24.1875,26.0,0.0,0,7.8125
1683740101,24.375,24.1875,26.0,0.0,0,8.125
1683740102,24.4375,24.1875,26.0,0.0,0,8.125
1683740103,24.4375,24.1875,26.0,0.0,0,7.8125
1683740105,24.4375,24.1875,26.0,0.0,0,7.8125
1683740106,24.4375,24.1875,26.0,0.0,0,7.8125
1683740107,24.4375,24.1875,26.0,0.0,0,7.8125
1683740108,24.4375,24.1875,26.0,0.0,0,7.8125
1683740109,24.4375,24.1875,26.0,0.0,0,7.8125
1683740110,24.4375,24.1875,26.0,0.0,0,7.8125
1683740111,24.4375,24.25,26.0,0.0,0,7.8125
1683740112,24.4375,24.1875,26.0,0.0,0,7.8125
1683740113,24.4375,24.1875,26.0,0.0,0,7.8125
1683740114,24.4375,24.1875,26.0,0.0,0,7.8125
1683740115,24.4375,24.1875,26.0,0.0,0,7.8125
1683740116,24.4375,24.1875,26.0,0.0,0,7.8125
1683740117,24.4375,24.1875,26.0,0.0,0,7.8125
1683740118,24.375,24.1875,26.0,0.0,0,7.8125
1683740119,24.4375,24.1875,26.0,0.0,0,8.125
1683740120,24.4375,24.1875,26.0,0.0,0,8.125
1683740121,24.4375,24.1875,26.0,0.0,0,7.8125
1683740122,24.4375,24.1875,26.0,0.0,0,7.8125
1683740123,24.4375,24.1875,26.0,0.0,0,7.8125
1683740124,24.4375,24.1875,26.0,0.0,0,7.8125
1683740125,24.4375,24.1875,26.0,0.0,0,7.8125
1683740126,24.4375,24.1875,26.0,0.0,0,7.8125
1683740127,24.4375,24.1875,26.0,0.0,0,7.8125
1683740128,24.4375,24.1875,26.0,0.0,0,7.8125
1683740129,24.4375,24.1875,26.0,0.0,0,7.8125
1683740130,24.4375,24.1875,26.0,0.0,0,7.8125
1683740131,24.4375,24.1875,26.0,0.0,0,7.8125
1683740133,24.4375,24.1875,26.0,0.0,0,7.8125
1683740134,24.4375,24.1875,26.0,0.0,0,7.8125
1683740135,24.4375,24.1875,26.0,0.0,0,7.8125
1683740136,24.4375,24.25,26.0,0.0,0,7.8125
1683740137,24.4375,24.1875,26.0,0.0,0,7.8125
1683740138,24.4375,24.1875,26.0,0.0,0,7.8125
1683740139,24.375,24.25,26.0,0.0,0,7.8125
1683740140,24.4375,24.1875,26.0,0.0,0,8.125
1683740141,24.4375,24.1875,26.0,0.0,0,8.125
1683740142,24.4375,24.1875,26.0,0.0,0,7.8125
1683740143,24.4375,24.1875,26.0,0.0,0,7.8125
1683740144,24.4375,24.1875,26.0,0.0,0,7.8125
1683740145,24.4375,24.1875,26.0,0.0,0,7.8125
1683740146,24.4375,24.25,26.0,0.0,0,7.8125
1683740147,24.5,24.1875,26.0,0.0,0,7.8125
1683740148,24.5,24.25,26.0,0.0,0,7.8125
1683740149,24.5,24.1875,26.0,0.0,0,7.5
1683740150,24.4375,24.1875,26.0,0.0,0,7.5
1683740151,24.4375,24.1875,26.0,0.0,0,7.8125
1683740152,24.4375,24.1875,26.0,0.0,0,7.8125
1683740153,24.4375,24.25,26.0,0.0,0,7.8125
1683740154,24.4375,24.25,26.0,0.0,0,7.8125
1683740155,24.5,24.1875,26.0,0.0,0,7.8125
1683740156,24.5,24.1875,26.0,0.0,0,7.8125
1683740157,24.4375,24.1875,26.0,0.0,0,7.5
1683740158,24.4375,24.25,26.0,0.0,0,7.5
1683740159,24.4375,24.1875,26.0,0.0,0,7.8125
1683740161,24.5,24.1875,26.0,0.0,0,7.8125
1683740162,24.4375,24.25,26.0,0.0,0,7.5
1683740163,24.4375,24.25,26.0,0.0,0,7.5
1683740164,24.4375,24.1875,26.0,0.0,0,7.8125
1683740165,24.4375,24.1875,26.0,0.0,0,7.8125
1683740166,24.4375,24.1875,26.0,0.0,0,7.8125
1683740167,24.4375,24.25,26.0,0.0,0,7.8125
1683740168,24.4375,24.1875,26.0,0.0,0,7.8125
1683740169,24.5,24.1875,26.0,0.0,0,7.8125
1683740170,24.4375,24.25,26.0,0.0,0,7.5
1683740171,24.4375,24.25,26.0,0.0,0,7.5
1683740172,24.4375,24.25,26.0,0.0,0,7.8125
1683740173,24.5,24.25,26.0,0.0,0,7.8125
1683740174,24.5,24.25,26.0,0.0,0,7.5
1683740175,24.5,24.1875,26.0,0.0,0,7.5
1683740176,24.5,24.1875,26.0,0.0,0,7.5
1683740177,24.4375,24.25,26.0,0.0,0,7.5
1683740178,24.4375,24.25,26.0,0.0,0,7.5
1683740179,24.4375,24.1875,26.0,0.0,0,7.8125
