time,temp_in,temp_out,temp_target,temp_interval,fan,heat
1683743150,24.8125,24.125,None,None,0,0
1683743151,24.875,24.125,None,None,0,0
1683743152,24.875,24.125,None,None,0,0
1683743153,24.875,24.1875,None,None,0,0
1683743154,24.875,24.125,None,None,0,0
1683743155,24.875,24.125,None,None,0,0
1683743156,24.875,24.125,None,None,0,0
1683743157,24.875,24.125,None,None,0,0
1683743158,24.875,24.125,None,None,0,0
1683743159,24.875,24.125,None,None,0,0
1683743160,24.875,24.125,None,None,0,0
1683743161,24.875,24.125,None,None,0,0
1683743162,24.9375,24.125,None,None,0,0
1683743163,24.875,24.125,None,None,0,0
1683743164,24.875,24.125,None,None,0,0
1683743165,24.875,24.1875,None,None,0,0
1683743166,24.875,24.125,None,None,0,0
1683743167,24.9375,24.125,None,None,0,0
1683743168,24.875,24.125,None,None,0,0
1683743169,24.9375,24.125,None,None,0,0
1683743170,24.9375,24.125,None,None,0,0
1683743171,24.9375,24.125,None,None,0,0
1683743172,24.9375,24.125,None,None,0,0
1683743173,24.9375,24.1875,25.5,0.0,0,0
1683743175,24.9375,24.1875,25.5,0.0,0,0
1683743176,24.9375,24.125,25.5,0.0,0,33.96635
1683743177,24.9375,24.125,25.5,0.0,0,33.96635
1683743178,24.9375,24.125,25.5,0.0,0,33.75
1683743179,24.9375,24.125,25.5,0.0,0,33.75
1683743180,24.9375,24.125,25.5,0.0,0,33.75
1683743181,24.9375,24.125,25.5,0.0,0,33.75
1683743182,24.9375,24.125,25.5,0.0,0,33.75
1683743183,24.9375,24.125,25.5,0.0,0,33.75
1683743184,24.9375,24.1875,25.5,0.0,0,33.75
1683743185,24.9375,24.125,25.5,0.0,0,33.75
1683743186,24.9375,24.125,25.5,0.0,0,33.75
1683743187,24.9375,24.125,25.5,0.0,0,33.75
1683743188,24.9375,24.125,25.5,0.0,0,33.75
1683743189,24.9375,24.125,25.5,0.0,0,33.75
1683743190,25.0,24.125,25.5,0.0,0,33.75
1683743191,24.9375,24.125,25.5,0.0,0,33.75
1683743192,24.9375,24.125,25.5,0.0,0,33.75
1683743193,24.9375,24.125,25.5,0.0,0,33.75
1683743194,25.0,24.125,25.5,0.0,0,33.75
1683743195,25.0,24.125,25.5,0.0,0,33.75
1683743196,24.9375,24.1875,25.5,0.0,0,29.6875
1683743197,25.0,24.125,25.5,0.0,0,29.6875
1683743198,25.0,24.125,25.5,0.0,0,30.0
1683743199,25.0,24.125,25.5,0.0,0,30.0
1683743200,25.0,24.125,25.5,0.0,0,30.0
1683743202,25.0,24.125,25.5,0.0,0,30.0
1683743203,25.0,24.125,25.5,0.0,0,30.0
1683743204,24.9375,24.125,25.5,0.0,0,30.0
1683743205,25.0,24.125,25.5,0.0,0,30.0
1683743206,25.0,24.125,25.5,0.0,0,30.0
1683743207,24.9375,24.125,25.5,0.0,0,30.0
1683743208,24.9375,24.125,25.5,0.0,0,34.0625
1683743209,25.0,24.125,25.5,0.0,0,34.0625
1683743210,24.9375,24.125,25.5,0.0,0,29.6875
1683743211,25.0,24.125,25.5,0.0,0,29.6875
1683743212,25.0,24.125,25.5,0.0,0,30.0
1683743213,25.0,24.1875,25.5,0.0,0,30.0
1683743214,25.0,24.125,25.5,0.0,0,30.0
1683743215,25.0,24.1875,25.5,0.0,0,30.0
1683743216,24.9375,24.1875,25.5,0.0,0,30.0
1683743217,25.0,24.125,25.5,0.0,0,30.0
1683743218,24.9375,24.125,25.5,0.0,0,30.0
1683743219,24.9375,24.125,25.5,0.0,0,30.0
1683743220,25.0,24.125,25.5,0.0,0,34.0625
1683743221,25.0625,24.1875,25.5,0.0,0,34.0625
1683743222,25.0,24.125,25.5,0.0,0,25.625
1683743223,25.0,24.125,25.5,0.0,0,25.625
1683743224,25.0,24.125,25.5,0.0,0,30.3125
1683743225,25.0,24.125,25.5,0.0,0,30.3125
