time,temp_in,temp_out,temp_target,temp_interval,fan,heat
1684155678,21.6875,20.8125,None,None,0,0
1684155679,21.75,20.8125,None,None,0,0
1684155680,21.75,20.75,None,None,0,0
1684155681,21.75,20.8125,None,None,0,0
1684155682,21.75,20.75,None,None,0,0
1684155683,21.75,20.75,None,None,0,0
1684155684,21.75,20.8125,None,None,0,0
1684155685,21.75,20.75,None,None,0,0
1684155686,21.75,20.75,None,None,0,0
1684155687,21.6875,20.75,None,None,0,0
1684155689,21.75,20.75,None,None,0,0
1684155690,21.75,20.8125,None,None,0,0
1684155691,21.75,20.75,None,None,0,0
1684155692,21.75,20.75,None,None,0,0
1684155693,21.75,20.75,None,None,0,0
1684155694,21.75,20.75,None,None,0,0
1684155695,21.75,20.75,None,None,0,0
1684155696,21.75,20.75,22.5,0.0,0,0
1684155697,21.75,20.75,22.5,0.0,0,19.5
1684155698,21.75,20.75,22.5,0.0,0,19.5
1684155699,21.75,20.8125,22.5,0.0,0,18.75
1684155700,21.75,20.8125,22.5,0.0,0,18.75
1684155701,21.75,20.8125,22.5,0.0,0,18.75
1684155702,21.75,20.75,22.5,0.0,0,18.75
1684155703,21.75,20.75,22.5,0.0,0,18.75
1684155704,21.75,20.75,22.5,0.0,0,18.75
1684155705,21.6875,20.75,22.5,0.0,0,18.75
1684155706,21.75,20.75,22.5,0.0,0,20.875
1684155707,21.75,20.75,22.5,0.0,0,20.875
1684155708,21.75,20.8125,22.5,0.0,0,18.1875
1684155709,21.8125,20.8125,22.5,0.0,0,18.1875
1684155710,21.75,20.75,22.5,0.0,0,16.625
1684155711,21.75,20.75,22.5,0.0,0,16.625
1684155713,21.75,20.75,22.5,0.0,0,19.3125
1684155714,21.8125,20.75,22.5,0.0,0,19.3125
1684155715,21.75,20.75,22.5,0.0,0,16.625
1684155716,21.75,20.75,22.5,0.0,0,16.625
1684155717,21.75,20.75,22.5,0.0,0,19.3125
1684155718,21.75,20.75,22.5,0.0,0,19.3125
1684155719,21.75,20.75,22.5,0.0,0,18.75
1684155720,21.75,20.75,22.5,0.0,0,18.75
1684155721,21.75,20.75,22.5,0.0,0,18.75
1684155722,21.8125,20.8125,22.5,0.0,0,18.75
1684155723,21.75,20.6875,22.5,0.0,0,16.625
1684155724,21.75,20.75,22.5,0.0,0,16.625
1684155725,21.75,20.75,22.5,0.0,0,19.3125
1684155726,21.75,20.75,22.5,0.0,0,19.3125
1684155727,21.75,20.8125,22.5,0.0,0,18.75
1684155728,21.75,20.75,22.5,0.0,0,18.75
1684155729,21.75,20.8125,22.5,0.0,0,18.75
1684155730,21.75,20.75,22.5,0.0,0,18.75
1684155731,21.75,20.75,22.5,0.0,0,18.75
1684155732,21.75,20.75,22.5,0.0,0,18.75
1684155733,21.75,20.75,22.5,0.0,0,18.75
1684155734,21.75,20.75,22.5,0.0,0,18.75
1684155735,21.8125,20.75,22.5,0.0,0,18.75
1684155736,21.75,20.8125,22.5,0.0,0,16.625
1684155737,21.8125,20.8125,22.5,0.0,0,16.625
1684155738,21.8125,20.75,22.5,0.0,0,17.1875
1684155739,21.75,20.8125,22.5,0.0,0,17.1875
1684155740,21.8125,20.75,22.5,0.0,0,19.3125
1684155742,21.8125,20.75,22.5,0.0,0,19.3125
1684155743,21.8125,20.75,22.5,0.0,0,16.625
1684155744,21.8125,20.75,22.5,0.0,0,16.625
1684155745,21.75,20.75,22.5,0.0,0,17.1875
1684155746,21.75,20.75,22.5,0.0,0,17.1875
1684155747,21.75,20.75,22.5,0.0,0,19.3125
1684155748,21.8125,20.8125,22.5,0.0,0,19.3125
1684155749,21.8125,20.75,22.5,0.0,0,16.625
1684155750,21.8125,20.75,22.5,0.0,0,16.625
1684155751,21.8125,20.75,22.5,0.0,0,17.1875
1684155752,21.8125,20.8125,22.5,0.0,0,17.1875
1684155753,21.8125,20.8125,22.5,0.0,0,17.1875
1684155754,21.8125,20.8125,22.5,0.0,0,17.1875
1684155755,21.875,20.75,22.5,0.0,0,17.1875
1684155756,21.8125,20.75,22.5,0.0,0,17.1875
1684155757,21.8125,20.75,22.5,0.0,0,17.1875
1684155758,21.8125,20.8125,22.5,0.0,0,17.1875
1684155759,21.8125,20.8125,22.5,0.0,0,17.1875
1684155760,21.8125,20.8125,22.5,0.0,0,17.1875
1684155761,21.8125,20.75,22.5,0.0,0,17.1875
1684155762,21.8125,20.75,22.5,0.0,0,17.1875
1684155763,21.8125,20.8125,22.5,0.0,0,17.1875
1684155764,21.875,20.75,22.5,0.0,0,17.1875
1684155765,21.8125,20.8125,22.5,0.0,0,17.1875
1684155766,21.875,20.75,22.5,0.0,0,17.1875
1684155767,21.875,20.8125,22.5,0.0,0,17.1875
1684155768,21.875,20.8125,22.5,0.0,0,15.0625
1684155770,21.875,20.75,22.5,0.0,0,15.0625
1684155771,21.875,20.8125,22.5,0.0,0,15.625
1684155772,21.875,20.8125,22.5,0.0,0,15.625
1684155773,21.875,20.8125,22.5,0.0,0,15.625
1684155774,21.8125,20.75,22.5,0.0,0,15.625
1684155775,21.875,20.8125,22.5,0.0,0,17.75
1684155776,21.875,20.8125,22.5,0.0,0,17.75
1684155777,21.875,20.8125,22.5,0.0,0,15.0625
1684155778,21.875,20.8125,22.5,0.0,0,15.0625
1684155779,21.875,20.75,22.5,0.0,0,15.625
1684155780,21.9375,20.75,22.5,0.0,0,15.625
1684155781,21.9375,20.8125,22.5,0.0,0,13.5
1684155782,21.875,20.8125,22.5,0.0,0,13.5
1684155783,21.875,20.75,22.5,0.0,0,16.1875
1684155784,21.9375,20.8125,22.5,0.0,0,16.1875
1684155785,21.9375,20.8125,22.5,0.0,0,13.5
1684155786,21.9375,20.8125,22.5,0.0,0,13.5
1684155787,21.9375,20.75,22.5,0.0,0,14.0625
1684155788,21.9375,20.75,22.5,0.0,0,14.0625
1684155789,21.9375,20.8125,22.5,0.0,0,14.0625
1684155790,21.9375,20.8125,22.5,0.0,0,14.0625
1684155791,21.9375,20.8125,22.5,0.0,0,14.0625
