time,temp_in,temp_out,fan,heat,state
1683065458,23,0,0,0,0
1683065459,23,0,0,0,0
1683065459,23,0,0,0,0
1683065460,23,0,0,0,0
1683065460,23,0,0,0,0
1683065461,23,0,0,0,0
1683065461,23,0,0,0,0
1683065462,23,0,0,0,0
1683065462,23,0,0,0,0
1683065463,23,0,0,0,0
1683065463,23,0,0,0,0
1683065464,23,0,0,0,0
1683065464,23,0,0,0,0
1683065465,23,0,0,0,0
1683065465,23,0,0,0,0
1683065466,23,0,0,0,0
1683065466,23,0,0,0,0
1683065467,23,0,0,0,0
1683065467,23,0,0,0,0
1683065468,23,0,0,0,0
1683065468,23,0,0,0,0
1683065469,23,0,0,0,0
1683065469,23,0,0,0,0
1683065470,23,0,0,0,0
1683065470,23,0,0,0,0
1683065471,23,0,0,0,0
1683065471,23,0,0,0,0
1683065472,23,0,0,0,0
1683065472,23,0,0,0,0
1683065473,23,0,0,0,0
1683065473,23,0,0,0,0
1683065474,23,0,0,0,0
1683065474,23,0,0,0,0
1683065475,23,0,0,0,0
1683065475,23,0,0,0,0
1683065476,23,0,0,0,0
1683065476,23,0,0,0,0
1683065477,23,0,0,0,0
1683065477,23,0,0,0,0
1683065478,23,0,0,0,0
1683065478,23,0,0,0,0
1683065479,23,0,0,0,0
1683065479,23,0,0,0,0
1683065480,23,0,0,0,0
1683065480,23,0,0,0,0
1683065481,23,0,0,0,0
1683065481,23,0,0,0,0
1683065482,23,0,0,0,0
1683065482,23,0,0,0,0
1683065483,23,0,0,0,0
1683065483,23,0,0,0,0
1683065484,23,0,0,0,0
1683065484,23,0,0,0,0
1683065485,23,0,0,0,0
1683065485,23,0,0,0,0
1683065486,23,0,0,0,0
1683065486,23,0,0,0,0
1683065487,23,0,0,0,0
1683065487,23,0,0,0,0
1683065488,23,0,0,0,0
1683065489,23,0,0,0,0
1683065489,23,0,0,0,0
1683065490,23,0,0,0,0
1683065490,23,0,0,0,0
1683065491,23,0,0,0,0
1683065491,23,0,0,0,0
1683065492,23,0,0,0,0
1683065492,23,0,0,0,0
1683065493,23,0,0,0,0
1683065493,23,0,0,0,0
1683065494,23,0,0,0,0
1683065494,23,0,0,0,0
1683065495,23,0,0,0,0
1683065495,23,0,0,0,0
1683065496,23,0,0,0,0
1683065496,23,0,0,0,0
1683065497,23,0,0,0,0
1683065497,23,0,0,0,0
1683065498,23,0,0,0,0
1683065498,23,0,0,0,0
1683065499,23,0,0,0,0
1683065499,23,0,0,0,0
1683065500,23,0,0,0,0
1683065500,23,0,0,0,0
1683065501,23,0,0,0,0
1683065501,23,0,0,0,0
1683065502,23,0,0,0,0
1683065502,23,0,0,0,0
1683065503,23,0,0,0,0
1683065503,23,0,0,0,0
1683065504,23,0,0,0,0
1683065504,23,0,0,0,0
1683065505,23,0,0,0,0
1683065505,23,0,0,0,0
1683065506,23,0,0,0,0
1683065506,23,0,0,0,0
1683065507,23,0,0,0,0
1683065507,23,0,0,0,0
1683065508,23,0,0,0,0
1683065508,23,0,0,0,0
1683065509,23,0,0,0,0
1683065509,23,0,0,0,0
1683065510,23,0,0,0,0
1683065510,23,0,0,0,0
1683065511,23,0,0,0,0
1683065511,23,0,0,0,0
1683065512,23,0,0,0,0
1683065512,23,0,0,0,0
1683065513,23,0,0,0,0
1683065513,23,0,0,0,0
1683065514,23,0,0,0,0
1683065514,23,0,0,0,0
1683065515,23,0,0,0,0
1683065515,23,0,0,0,0
1683065516,23,0,0,0,0
1683065516,23,0,0,0,0
1683065517,23,0,0,0,0
1683065517,23,0,0,0,0
1683065518,23,0,0,0,0
1683065518,23,0,0,0,0
1683065519,23,0,0,0,0
1683065519,23,0,0,0,0
1683065520,23,0,0,0,0
1683065520,23,0,0,0,0
1683065521,23,0,0,0,0
1683065521,23,0,0,0,0
1683065522,23,0,0,0,0
1683065522,23,0,0,0,0
1683065523,23,0,0,0,0
1683065523,23,0,0,0,0
1683065524,23,0,0,0,0
1683065524,23,0,0,0,0
1683065525,23,0,0,0,0
1683065525,23,0,0,0,0
1683065526,23,0,0,0,0
1683065526,23,0,0,0,0
1683065527,23,0,0,0,0
1683065527,23,0,0,0,0
1683065528,23,0,0,0,0
1683065528,23,0,0,0,0
1683065529,23,0,0,0,0
1683065529,23,0,0,0,0
1683065530,23,0,0,0,0
1683065530,23,0,0,0,0
1683065531,23,0,0,0,0
1683065531,23,0,0,0,0
1683065532,23,0,0,0,0
1683065532,23,0,0,0,0
1683065533,23,0,0,0,0
1683065533,23,0,0,0,0
1683065534,23,0,0,0,0
1683065534,23,0,0,0,0
1683065535,23,0,0,0,0
1683065535,23,0,0,0,0
1683065536,23,0,0,0,0
1683065536,23,0,0,0,0
1683065537,23,0,0,0,0
1683065537,23,0,0,0,0
1683065538,23,0,0,0,0
1683065538,23,0,0,0,0
1683065539,23,0,0,0,0
1683065539,23,0,0,0,0
1683065540,23,0,0,0,0
1683065540,23,0,0,0,0
1683065541,23,0,0,0,0
1683065541,23,0,0,0,0
1683065542,23,0,0,0,0
1683065542,23,0,0,0,0
1683065543,23,0,0,0,0
1683065543,23,0,0,0,0
1683065544,23,0,0,0,0
1683065544,23,0,0,0,0
1683065545,23,0,0,0,0
1683065545,23,0,0,0,0
1683065546,23,0,0,0,0
1683065546,23,0,0,0,0
1683065547,23,0,0,0,0
1683065547,23,0,0,0,0
1683065548,23,0,0,0,0
1683065548,23,0,0,0,0
1683065551,23,0,0,0,0
1683065551,23,0,0,0,0
1683065552,23,0,0,0,0
1683065552,23,0,0,0,0
1683065553,23,0,0,0,0
1683065553,23,0,0,0,0
1683065554,23,0,0,0,0
1683065554,23,0,0,0,0
1683065555,23,0,0,0,0
1683065555,23,0,0,0,0
1683065556,23,0,0,0,0
1683065556,23,0,0,0,0
1683065557,23,0,0,0,0
1683065557,23,0,0,0,0
1683065558,23,0,0,0,0
1683065558,23,0,0,0,0
1683065559,23,0,0,0,0
1683065559,23,0,0,0,0
1683065560,23,0,0,0,0
1683065560,23,0,0,0,0
1683065561,23,0,0,0,0
1683065561,23,0,0,0,0
1683065562,23,0,0,0,0
1683065562,23,0,0,0,0
1683065563,23,0,0,0,0
1683065563,23,0,0,0,0
1683065564,23,0,0,0,0
1683065564,23,0,0,0,0
1683065565,23,0,0,0,0
1683065565,23,0,0,0,0
1683065566,23,0,0,0,0
1683065566,23,0,0,0,0
1683065567,23,0,0,0,0
1683065567,23,0,0,0,0
1683065568,23,0,0,0,0
1683065568,23,0,0,0,0
1683065569,23,0,0,0,0
1683065569,23,0,0,0,0
1683065570,23,0,0,0,0
1683065570,23,0,0,0,0
1683065571,23,0,0,0,0
1683065571,23,0,0,0,0
1683065572,23,0,0,0,0
1683065572,23,0,0,0,0
1683065573,23,0,0,0,0
1683065573,23,0,0,0,0
1683065574,23,0,0,0,0
1683065574,23,0,0,0,0
1683065575,23,0,0,0,0
1683065575,23,0,0,0,0
1683065576,23,0,0,0,0
1683065576,23,0,0,0,0
1683065577,23,0,0,0,0
1683065577,23,0,0,0,0
1683065578,23,0,0,0,0
1683065578,23,0,0,0,0
1683065579,23,0,0,0,0
1683065579,23,0,0,0,0
1683065580,23,0,0,0,0
1683065580,23,0,0,0,0
1683065581,23,0,0,0,0
1683065581,23,0,0,0,0
1683065582,23,0,0,0,0
1683065582,23,0,0,0,0
1683065583,23,0,0,0,0
1683065583,23,0,0,0,0
1683065584,23,0,0,0,0
1683065584,23,0,0,0,0
1683065585,23,0,0,0,0
1683065585,23,0,0,0,0
1683065586,23,0,0,0,0
1683065586,23,0,0,0,0
1683065587,23,0,0,0,0
1683065587,23,0,0,0,0
1683065588,23,0,0,0,0
1683065588,23,0,0,0,0
1683065589,23,0,0,0,0
1683065589,23,0,0,0,0
1683065590,23,0,0,0,0
1683065590,23,0,0,0,0
1683065591,23,0,0,0,0
1683065591,23,0,0,0,0
1683065592,23,0,0,0,0
1683065592,23,0,0,0,0
1683065593,23,0,0,0,0
1683065593,23,0,0,0,0
1683065594,23,0,0,0,0
1683065594,23,0,0,0,0
1683065595,23,0,0,0,0
1683065595,23,0,0,0,0
1683065596,23,0,0,0,0
1683065596,23,0,0,0,0
1683065597,23,0,0,0,0
1683065597,23,0,0,0,0
1683065598,23,0,0,0,0
1683065598,23,0,0,0,0
1683065599,23,0,0,0,0
1683065599,23,0,0,0,0
1683065600,23,0,0,0,0
1683065600,23,0,0,0,0
1683065601,23,0,0,0,0
1683065601,23,0,0,0,0
1683065602,23,0,0,0,0
1683065602,23,0,0,0,0
1683065603,23,0,0,0,0
1683065603,23,0,0,0,0
1683065604,23,0,0,0,0
1683065604,23,0,0,0,0
1683065605,23,0,0,0,0
1683065605,23,0,0,0,0
1683065606,23,0,0,0,0
1683065606,23,0,0,0,0
1683065607,23,0,0,0,0
1683065607,23,0,0,0,0
1683065608,23,0,0,0,0
1683065608,23,0,0,0,0
1683065609,23,0,0,0,0
1683065609,23,0,0,0,0
1683065610,23,0,0,0,0
1683065610,23,0,0,0,0
1683065611,23,0,0,0,0
1683065611,23,0,0,0,0
1683065612,23,0,0,0,0
1683065612,23,0,0,0,0
1683065613,23,0,0,0,0
1683065613,23,0,0,0,0
1683065614,23,0,0,0,0
1683065614,23,0,0,0,0
1683065615,23,0,0,0,0
1683065615,23,0,0,0,0
1683065616,23,0,0,0,0
1683065616,23,0,0,0,0
1683065617,23,0,0,0,0
1683065617,23,0,0,0,0
1683065618,23,0,0,0,0
1683065618,23,0,0,0,0
1683065619,23,0,0,0,0
1683065619,23,0,0,0,0
1683065620,23,0,0,0,0
1683065620,23,0,0,0,0
1683065621,23,0,0,0,0
1683065621,23,0,0,0,0
1683065622,23,0,0,0,0
1683065622,23,0,0,0,0
1683065623,23,0,0,0,0
1683065623,23,0,0,0,0
1683065624,23,0,0,0,0
1683065624,23,0,0,0,0
1683065625,23,0,0,0,0
1683065625,23,0,0,0,0
1683065626,23,0,0,0,0
1683065626,23,0,0,0,0
1683065627,23,0,0,0,0
1683065628,23,0,0,0,0
1683065628,23,0,0,0,0
1683065629,23,0,0,0,0
1683065629,23,0,0,0,0
1683065630,23,0,0,0,0
1683065630,23,0,0,0,0
1683065631,23,0,0,0,0
1683065631,23,0,0,0,0
1683065632,23,0,0,0,0
1683065632,23,0,0,0,0
1683065633,23,0,0,0,0
1683065633,23,0,0,0,0
1683065634,23,0,0,0,0
1683065634,23,0,0,0,0
1683065635,23,0,0,0,0
1683065635,23,0,0,0,0
1683065636,23,0,0,0,0
1683065636,23,0,0,0,0
1683065637,23,0,0,0,0
1683065637,23,0,0,0,0
1683065641,23,0,0,0,0
1683065641,23,0,0,0,0
1683065642,23,0,0,0,0
1683065642,23,0,0,0,0
1683065643,23,0,0,0,0
1683065643,23,0,0,0,0
1683065644,23,0,0,0,0
1683065644,23,0,0,0,0
1683065645,23,0,0,0,0
1683065645,23,0,0,0,0
1683065646,23,0,0,0,0
1683065646,23,0,0,0,0
1683065647,23,0,0,0,0
1683065647,23,0,0,0,0
1683065648,23,0,0,0,0
1683065648,23,0,0,0,0
1683065649,23,0,0,0,0
1683065649,23,0,0,0,0
1683065650,23,0,0,0,0
1683065650,23,0,0,0,0
1683065652,23,0,0,0,0
1683065652,23,0,0,0,0
1683065653,23,0,0,0,0
1683065653,23,0,0,0,0
1683065654,23,0,0,0,0
1683065654,23,0,0,0,0
1683065655,23,0,0,0,0
1683065655,23,0,0,0,0
1683065656,23,0,0,0,0
1683065656,23,0,0,0,0
1683065658,23,0,0,0,0
1683065659,23,0,0,0,0
1683065659,23,0,0,0,0
1683065660,23,0,0,0,0
1683065660,23,0,0,0,0
1683065661,23,0,0,0,0
1683065661,23,0,0,0,0
1683065662,23,0,0,0,0
1683065662,23,0,0,0,0
1683065663,23,0,0,0,0
1683065664,23,0,0,0,0
1683065665,23,0,0,0,0
1683065665,23,0,0,0,0
1683065666,23,0,0,0,0
1683065666,23,0,0,0,0
1683065667,23,0,0,0,0
1683065667,23,0,0,0,0
1683065668,23,0,0,0,0
1683065668,23,0,0,0,0
1683065669,23,0,0,0,0
1683065670,23,0,0,0,0
1683065671,23,0,0,0,0
1683065671,23,0,0,0,0
1683065672,23,0,0,0,0
1683065672,23,0,0,0,0
1683065673,23,0,0,0,0
1683065673,23,0,0,0,0
1683065674,23,0,0,0,0
1683065674,23,0,0,0,0
1683065675,23,0,0,0,0
1683065676,23,0,0,0,0
1683065677,23,0,0,0,0
1683065677,23,0,0,0,0
1683065678,23,0,0,0,0
1683065678,23,0,0,0,0
1683065679,23,0,0,0,0
1683065679,23,0,0,0,0
1683065680,23,0,0,0,0
1683065680,23,0,0,0,0
1683065681,23,0,0,0,0
1683065683,23,0,0,0,0
1683065683,23,0,0,0,0
1683065684,23,0,0,0,0
1683065684,23,0,0,0,0
1683065685,23,0,0,0,0
1683065685,23,0,0,0,0
1683065686,23,0,0,0,0
1683065686,23,0,0,0,0
1683065687,23,0,0,0,0
1683065687,23,0,0,0,0
1683065689,23,0,0,0,0
1683065689,23,0,0,0,0
1683065690,23,0,0,0,0
1683065690,23,0,0,0,0
1683065691,23,0,0,0,0
1683065691,23,0,0,0,0
1683065692,23,0,0,0,0
1683065692,23,0,0,0,0
1683065693,23,0,0,0,0
1683065693,23,0,0,0,0
1683065695,23,0,0,0,0
1683065695,23,0,0,0,0
1683065696,23,0,0,0,0
1683065696,23,0,0,0,0
1683065697,23,0,0,0,0
1683065697,23,0,0,0,0
1683065698,23,0,0,0,0
1683065698,23,0,0,0,0
1683065699,23,0,0,0,0
1683065699,23,0,0,0,0
1683065701,23,0,0,0,0
1683065702,23,0,0,0,0
1683065702,23,0,0,0,0
1683065703,23,0,0,0,0
1683065703,23,0,0,0,0
1683065704,23,0,0,0,0
1683065704,23,0,0,0,0
1683065705,23,0,0,0,0
1683065705,23,0,0,0,0
1683065706,23,0,0,0,0
1683065707,23,0,0,0,0
1683065708,23,0,0,0,0
1683065708,23,0,0,0,0
1683065709,23,0,0,0,0
1683065709,23,0,0,0,0
1683065710,23,0,0,0,0
1683065710,23,0,0,0,0
1683065711,23,0,0,0,0
1683065711,23,0,0,0,0
1683065712,23,0,0,0,0
1683065713,23,0,0,0,0
1683065714,23,0,0,0,0
1683065714,23,0,0,0,0
1683065715,23,0,0,0,0
1683065715,23,0,0,0,0
1683065716,23,0,0,0,0
1683065716,23,0,0,0,0
1683065717,23,0,0,0,0
1683065717,23,0,0,0,0
1683065718,23,0,0,0,0
1683065719,23,0,0,0,0
1683065720,23,0,0,0,0
1683065720,23,0,0,0,0
1683065721,23,0,0,0,0
1683065721,23,0,0,0,0
1683065722,23,0,0,0,0
1683065722,23,0,0,0,0
1683065723,23,0,0,0,0
1683065723,23,0,0,0,0
1683065724,23,0,0,0,0
1683065726,23,0,0,0,0
1683065726,23,0,0,0,0
1683065727,23,0,0,0,0
1683065727,23,0,0,0,0
1683065728,23,0,0,0,0
1683065728,23,0,0,0,0
1683065729,23,0,0,0,0
1683065729,23,0,0,0,0
1683065730,23,0,0,0,0
1683065730,23,0,0,0,0
1683065732,23,0,0,0,0
1683065732,23,0,0,0,0
1683065733,23,0,0,0,0
1683065733,23,0,0,0,0
1683065734,23,0,0,0,0
1683065734,23,0,0,0,0
1683065735,23,0,0,0,0
1683065735,23,0,0,0,0
1683065736,23,0,0,0,0
1683065736,23,0,0,0,0
1683065738,23,0,0,0,0
1683065738,23,0,0,0,0
1683065739,23,0,0,0,0
1683065739,23,0,0,0,0
1683065740,23,0,0,0,0
1683065740,23,0,0,0,0
1683065741,23,0,0,0,0
1683065741,23,0,0,0,0
1683065742,23,0,0,0,0
1683065742,23,0,0,0,0
1683065744,23,0,0,0,0
1683065745,23,0,0,0,0
1683065745,23,0,0,0,0
1683065746,23,0,0,0,0
1683065746,23,0,0,0,0
1683065747,23,0,0,0,0
1683065747,23,0,0,0,0
1683065748,23,0,0,0,0
1683065748,23,0,0,0,0
1683065749,23,0,0,0,0
1683065750,23,0,0,0,0
1683065751,23,0,0,0,0
1683065751,23,0,0,0,0
1683065752,23,0,0,0,0
1683065752,23,0,0,0,0
1683065753,23,0,0,0,0
1683065753,23,0,0,0,0
1683065754,23,0,0,0,0
1683065754,23,0,0,0,0
1683065755,23,0,0,0,0
1683065756,23,0,0,0,0
1683065757,23,0,0,0,0
1683065757,23,0,0,0,0
1683065758,23,0,0,0,0
1683065758,23,0,0,0,0
1683065759,23,0,0,0,0
1683065759,23,0,0,0,0
1683065760,23,0,0,0,0
1683065760,23,0,0,0,0
1683065761,23,0,0,0,0
1683065763,23,0,0,0,0
1683065763,23,0,0,0,0
1683065764,23,0,0,0,0
1683065764,23,0,0,0,0
1683065765,23,0,0,0,0
1683065765,23,0,0,0,0
1683065766,23,0,0,0,0
1683065766,23,0,0,0,0
1683065767,23,0,0,0,0
1683065767,23,0,0,0,0
1683065768,23,0,0,0,0
1683065768,23,0,0,0,0
1683065769,23,0,0,0,0
1683065769,23,0,0,0,0
1683065770,23,0,0,0,0
1683065770,23,0,0,0,0
1683065771,23,0,0,0,0
1683065771,23,0,0,0,0
1683065772,23,0,0,0,0
1683065772,23,0,0,0,0
1683065773,23,0,0,0,0
1683065773,23,0,0,0,0
1683065774,23,0,0,0,0
1683065774,23,0,0,0,0
1683065775,23,0,0,0,0
1683065775,23,0,0,0,0
1683065776,23,0,0,0,0
1683065776,23,0,0,0,0
1683065777,23,0,0,0,0
1683065777,23,0,0,0,0
1683065778,23,0,0,0,0
1683065778,23,0,0,0,0
1683065779,23,0,0,0,0
1683065779,23,0,0,0,0
1683065780,23,0,0,0,0
1683065780,23,0,0,0,0
1683065781,23,0,0,0,0
1683065781,23,0,0,0,0
1683065782,23,0,0,0,0
1683065782,23,0,0,0,0
1683065783,23,0,0,0,0
1683065783,23,0,0,0,0
1683065784,23,0,0,0,0
1683065784,23,0,0,0,0
1683065785,23,0,0,0,0
1683065785,23,0,0,0,0
1683065786,23,0,0,0,0
1683065786,23,0,0,0,0
1683065787,23,0,0,0,0
1683065787,23,0,0,0,0
1683065788,23,0,0,0,0
1683065788,23,0,0,0,0
1683065789,23,0,0,0,0
1683065789,23,0,0,0,0
1683065790,23,0,0,0,0
1683065790,23,0,0,0,0
1683065791,23,0,0,0,0
1683065791,23,0,0,0,0
1683065792,23,0,0,0,0
1683065792,23,0,0,0,0
1683065793,23,0,0,0,0
1683065793,23,0,0,0,0
1683065794,23,0,0,0,0
1683065794,23,0,0,0,0
1683065795,23,0,0,0,0
1683065795,23,0,0,0,0
1683065796,23,0,0,0,0
1683065796,23,0,0,0,0
1683065797,23,0,0,0,0
1683065797,23,0,0,0,0
1683065798,23,0,0,0,0
1683065798,23,0,0,0,0
1683065799,23,0,0,0,0
1683065799,23,0,0,0,0
1683065800,23,0,0,0,0
1683065800,23,0,0,0,0
1683065801,23,0,0,0,0
1683065801,23,0,0,0,0
1683065802,23,0,0,0,0
1683065802,23,0,0,0,0
1683065803,23,0,0,0,0
1683065803,23,0,0,0,0
1683065804,23,0,0,0,0
1683065804,23,0,0,0,0
1683065805,23,0,0,0,0
1683065805,23,0,0,0,0
1683065806,23,0,0,0,0
1683065806,23,0,0,0,0
1683065807,23,0,0,0,0
1683065807,23,0,0,0,0
1683065808,23,0,0,0,0
1683065808,23,0,0,0,0
1683065809,23,0,0,0,0
1683065809,23,0,0,0,0
1683065810,23,0,0,0,0
1683065810,23,0,0,0,0
1683065811,23,0,0,0,0
1683065811,23,0,0,0,0
1683065812,23,0,0,0,0
1683065812,23,0,0,0,0
1683065813,23,0,0,0,0
1683065813,23,0,0,0,0
1683065814,23,0,0,0,0
1683065814,23,0,0,0,0
1683065815,23,0,0,0,0
1683065815,23,0,0,0,0
1683065816,23,0,0,0,0
1683065816,23,0,0,0,0
1683065817,23,0,0,0,0
1683065817,23,0,0,0,0
1683065818,23,0,0,0,0
1683065818,23,0,0,0,0
1683065819,23,0,0,0,0
1683065819,23,0,0,0,0
1683065820,23,0,0,0,0
1683065820,23,0,0,0,0
1683065821,23,0,0,0,0
1683065821,23,0,0,0,0
1683065822,23,0,0,0,0
1683065822,23,0,0,0,0
1683065823,23,0,0,0,0
1683065823,23,0,0,0,0
1683065824,23,0,0,0,0
1683065824,23,0,0,0,0
1683065825,23,0,0,0,0
1683065825,23,0,0,0,0
1683065826,23,0,0,0,0
1683065826,23,0,0,0,0
1683065827,23,0,0,0,0
1683065827,23,0,0,0,0
1683065828,23,0,0,0,0
1683065828,23,0,0,0,0
1683065829,23,0,0,0,0
1683065829,23,0,0,0,0
1683065830,23,0,0,0,0
1683065830,23,0,0,0,0
1683065831,23,0,0,0,0
1683065831,23,0,0,0,0
1683065832,23,0,0,0,0
1683065832,23,0,0,0,0
1683065833,23,0,0,0,0
1683065833,23,0,0,0,0
