time,temp_in,temp_out,temp_target,temp_interval,fan,heat
1684154114,22.0625,20.4375,None,None,0,0
1684154115,22.0,20.4375,None,None,0,0
1684154116,22.0625,20.4375,None,None,0,0
1684154117,22.0625,20.4375,None,None,0,0
1684154118,22.0,20.4375,None,None,0,0
1684154119,22.0625,20.4375,None,None,0,0
1684154120,22.0,20.5,None,None,0,0
1684154121,22.0625,20.5,None,None,0,0
1684154122,22.0625,20.5,None,None,0,0
1684154123,22.125,20.4375,None,None,0,0
1684154124,22.0625,20.4375,None,None,0,0
1684154125,22.0625,20.4375,None,None,0,0
1684154126,22.0625,20.4375,None,None,0,0
1684154127,22.0625,20.5,None,None,0,0
1684154141,22.0625,20.5,None,None,0,0
1684154142,22.0625,20.4375,None,None,0,0
1684154143,22.0625,20.4375,None,None,0,0
1684154144,22.0625,20.4375,None,None,0,0
1684154145,22.0625,20.4375,None,None,0,0
1684154146,22.0625,20.4375,None,None,0,0
1684154147,22.0625,20.4375,None,None,0,0
1684154148,22.0625,20.4375,None,None,0,0
1684154149,22.0625,20.5,None,None,0,0
1684154150,22.0625,20.5,None,None,0,0
1684154151,22.0625,20.5,None,None,0,0
1684154152,22.0625,20.5,None,None,0,0
1684154153,22.0625,20.4375,None,None,0,0
1684154155,22.0625,20.5,21.5,0.0,0,0
1684154156,22.0625,20.5,21.5,0.0,0,0
1684154157,22.0625,20.4375,21.5,0.0,10,0
1684154158,21.9375,20.5,21.5,0.0,10,0
1684154159,22.0625,20.5,21.5,0.0,10,0
1684154160,22.0625,20.4375,21.5,0.0,10,0
1684154161,22.125,20.4375,21.5,0.0,10,0
1684154162,22.0625,20.5,21.5,0.0,10,0
1684154163,22.125,20.5,21.5,0.0,10,0
1684154164,22.125,20.5,21.5,0.0,10,0
1684154165,22.0625,20.4375,21.5,0.0,10,0
1684154166,22.0625,20.4375,21.5,0.0,10,0
1684154167,22.0,20.5,21.5,0.0,10,0
1684154168,22.0625,20.5,21.5,0.0,10,0
1684154169,22.0,20.5,21.5,0.0,10,0
1684154170,22.0625,20.5,21.5,0.0,10,0
