time,temp_in,temp_out,temp_target,temp_interval,fan,heat
1683739665,24.25,24.1875,None,None,0,0
1683739666,24.1875,24.125,None,None,0,0
1683739667,24.1875,24.1875,None,None,0,0
1683739668,24.1875,24.125,None,None,0,0
1683739669,24.1875,24.125,None,None,0,0
1683739670,24.1875,24.1875,None,None,0,0
1683739671,24.1875,24.1875,None,None,0,0
1683739672,24.25,24.1875,None,None,0,0
1683739673,24.25,24.125,None,None,0,0
1683739674,24.25,24.1875,None,None,0,0
1683739675,24.25,24.125,None,None,0,0
1683739676,24.25,24.1875,None,None,0,0
1683739677,24.25,24.125,None,None,0,0
1683739678,24.25,24.125,None,None,0,0
1683739679,24.25,24.1875,None,None,0,0
1683739680,24.25,24.1875,None,None,0,0
1683739681,24.25,24.125,None,None,0,0
1683739682,24.1875,24.1875,None,None,0,0
1683739683,24.1875,24.1875,None,None,0,0
1683739684,24.1875,24.125,None,None,0,0
1683739685,24.25,24.1875,None,None,0,0
1683739686,24.1875,24.125,None,None,0,0
1683739688,24.25,24.1875,None,None,0,0
1683739689,24.25,24.125,None,None,0,0
1683739690,24.1875,24.1875,None,None,0,0
1683739691,24.1875,24.1875,None,None,0,0
1683739692,24.25,24.1875,None,None,0,0
1683739693,24.25,24.1875,None,None,0,0
1683739694,24.1875,24.1875,None,None,0,0
1683739695,24.25,24.1875,None,None,0,0
1683739696,24.25,24.1875,None,None,0,0
1683739697,24.25,24.1875,30.0,0.0,0,0
1683739698,24.1875,24.125,30.0,0.0,0,0
1683739699,24.25,24.125,30.0,0.0,0,5.8125
1683739700,24.25,24.125,30.0,0.0,0,5.8125
1683739701,24.25,24.1875,30.0,0.0,0,5.75
1683739702,24.25,24.125,30.0,0.0,0,5.75
1683739703,24.1875,24.125,30.0,0.0,0,5.75
1683739704,24.1875,24.125,30.0,0.0,0,5.75
1683739705,24.25,24.125,30.0,0.0,0,5.8125
1683739706,24.25,24.1875,30.0,0.0,0,5.8125
1683739707,24.25,24.1875,30.0,0.0,0,5.75
1683739708,24.25,24.125,30.0,0.0,0,5.75
1683739709,24.25,24.1875,30.0,0.0,0,5.75
1683739710,24.25,24.125,30.0,0.0,0,5.75
1683739712,24.25,24.1875,30.0,0.0,0,5.75
1683739713,24.25,24.1875,30.0,0.0,0,5.75
1683739714,24.25,24.1875,30.0,0.0,0,5.75
1683739715,24.25,24.1875,30.0,0.0,0,5.75
1683739716,24.1875,24.1875,30.0,0.0,0,5.75
1683739717,24.1875,24.1875,30.0,0.0,0,5.75
1683739718,24.25,24.1875,30.0,0.0,0,5.8125
1683739719,24.25,24.125,30.0,0.0,0,5.75
1683739720,24.25,24.1875,30.0,0.0,0,5.75
1683739721,24.25,24.1875,30.0,0.0,0,5.75
1683739722,24.1875,24.1875,30.0,0.0,0,5.75
1683739723,24.25,24.125,30.0,0.0,0,5.8125
1683739724,24.1875,24.125,30.0,0.0,0,5.8125
1683739725,24.25,24.125,30.0,0.0,0,5.8125
1683739726,24.25,24.1875,30.0,0.0,0,5.8125
1683739727,24.25,24.1875,30.0,0.0,0,5.75
1683739728,24.25,24.125,30.0,0.0,0,5.75
1683739729,24.25,24.1875,30.0,0.0,0,5.75
1683739730,24.25,24.125,30.0,0.0,0,5.75
1683739731,24.25,24.125,30.0,0.0,0,5.75
1683739732,24.25,24.125,30.0,0.0,0,5.75
1683739733,24.25,24.1875,30.0,0.0,0,5.75
1683739734,24.25,24.125,30.0,0.0,0,5.75
1683739735,24.25,24.1875,30.0,0.0,0,5.75
1683739736,24.25,24.1875,30.0,0.0,0,5.75
1683739737,24.25,24.1875,30.0,0.0,0,5.75
1683739738,24.25,24.1875,30.0,0.0,0,5.75
1683739740,24.25,24.1875,30.0,0.0,0,5.75
1683739741,24.25,24.1875,30.0,0.0,0,5.75
1683739742,24.25,24.1875,30.0,0.0,0,5.75
1683739743,24.25,24.1875,30.0,0.0,0,5.75
1683739744,24.3125,24.125,30.0,0.0,0,5.75
1683739745,24.25,24.1875,30.0,0.0,0,5.75
1683739746,24.25,24.1875,30.0,0.0,0,5.75
1683739747,24.25,24.1875,30.0,0.0,0,5.75
1683739748,24.25,24.125,30.0,0.0,0,5.75
1683739749,24.25,24.1875,30.0,0.0,0,5.75
1683739750,24.3125,24.125,30.0,0.0,0,5.75
1683739751,24.3125,24.1875,30.0,0.0,0,5.6875
1683739752,24.25,24.125,30.0,0.0,0,5.6875
1683739753,24.25,24.125,30.0,0.0,0,5.75
1683739754,24.3125,24.1875,30.0,0.0,0,5.75
1683739755,24.25,24.125,30.0,0.0,0,5.6875
1683739756,24.25,24.1875,100.0,0.0,0,5.6875
1683739757,24.25,24.125,100.0,0.0,0,75.75
1683739758,24.25,24.1875,100.0,0.0,0,75.75
1683739759,24.25,24.1875,100.0,0.0,0,75.75
1683739760,24.25,24.1875,100.0,0.0,0,75.75
1683739761,24.25,24.1875,100.0,0.0,0,75.75
1683739762,24.25,24.1875,100.0,0.0,0,75.75
1683739763,24.25,24.1875,100.0,0.0,0,75.75
1683739764,24.25,24.1875,100.0,0.0,0,75.75
1683739765,24.25,24.125,100.0,0.0,0,75.75
1683739767,24.25,24.1875,100.0,0.0,0,75.75
1683739768,24.25,24.125,100.0,0.0,0,75.75
1683739769,24.25,24.1875,100.0,0.0,0,75.75
1683739770,24.1875,24.1875,100.0,0.0,0,75.75
1683739771,24.25,24.1875,100.0,0.0,0,75.75
1683739772,24.25,24.1875,100.0,0.0,0,75.75
1683739773,24.25,24.125,100.0,0.0,0,75.75
1683739774,24.25,24.1875,200.0,0.0,0,75.75
1683739775,24.25,24.1875,200.0,0.0,0,100
1683739776,24.25,24.125,200.0,0.0,0,100
1683739777,24.3125,24.125,200.0,0.0,0,100
