time,temp_in,temp_out,fan,heat,state
1682983299,23.5625,0,0,0,0
1682983300,23.5,0,0,0,0
1682983301,23.5625,0,0,0,0
1682983302,23.5,0,0,0,0
1682983303,23.5625,0,0,0,0
1682983304,23.5,0,0,0,0
1682983305,23.5625,0,0,0,0
1682983306,23.5625,0,0,0,0
1682983307,23.5625,0,0,0,0
1682983308,23.5625,0,0,0,0
1682983309,23.5,0,0,0,0
1682983310,23.5625,0,0,0,0
1682983311,23.5625,0,0,0,0
1682983312,23.5625,0,0,0,0
1682983313,23.5625,0,0,0,0
1682983314,23.5,0,0,0,0
1682983315,23.5,0,0,0,0
1682983316,23.5,0,0,0,0
1682983317,23.5625,0,0,0,0
1682983318,23.5625,0,0,0,0
1682983319,23.5625,0,0,0,0
1682983320,23.5625,0,0,0,0
1682983321,23.5625,0,0,0,0
1682983322,23.5625,0,0,0,0
1682983323,23.625,0,0,0,0
1682983324,23.625,0,0,0,0
1682983325,23.5625,0,0,0,0
1682983326,23.5625,0,0,0,0
1682983327,23.5625,0,0,0,0
1682983328,23.5625,0,0,0,0
1682983329,23.5625,0,0,0,0
1682983330,23.5625,0,0,0,0
1682983331,23.5625,0,0,0,0
1682983332,23.625,0,0,0,0
1682983333,23.5625,0,0,0,0
1682983334,23.625,0,0,0,0
1682983335,23.625,0,0,0,0
1682983336,23.5625,0,0,0,0
1682983337,23.625,0,0,0,0
1682983338,23.5625,0,0,0,0
1682983339,23.5625,0,0,0,0
1682983340,23.625,0,0,0,0
1682983341,23.5625,0,0,0,0
1682983342,23.625,0,0,0,0
1682983343,23.5625,0,0,0,0
1682983344,23.625,0,0,0,0
1682983345,23.625,0,0,0,0
1682983346,23.5625,0,0,0,0
1682983347,23.625,0,0,0,0
1682983348,23.625,0,0,0,0
1682983349,23.625,0,0,0,0
1682983350,23.625,0,0,0,0
1682983352,23.625,0,0,0,0
1682983353,23.625,0,0,0,0
1682983354,23.5625,0,0,0,0
1682983355,23.625,0,0,0,0
1682983356,23.625,0,0,0,0
1682983357,23.625,0,0,0,0
1682983358,23.625,0,0,0,0
1682983359,23.625,0,0,0,0
1682983360,23.625,0,0,0,0
1682983361,23.625,0,0,0,0
1682983362,23.625,0,0,0,0
1682983363,23.625,0,0,0,0
1682983364,23.625,0,0,0,0
1682983365,23.625,0,0,0,0
1682983366,23.625,0,0,0,0
1682983367,23.625,0,0,0,0
1682983368,23.625,0,0,0,0
1682983369,23.625,0,0,0,0
1682983370,23.625,0,0,0,0
1682983371,23.6875,0,0,0,0
1682983372,23.625,0,0,0,0
1682983373,23.625,0,0,0,0
1682983374,23.5625,0,0,0,0
1682983375,23.625,0,0,0,0
1682983376,23.625,0,0,0,0
1682983377,23.625,0,0,0,0
1682983378,23.625,0,0,0,0
1682983379,23.625,0,0,0,0
1682983380,23.625,0,0,0,0
1682983381,23.625,0,0,0,0
1682983382,23.625,0,0,0,0
1682983383,23.625,0,0,0,0
1682983384,23.625,0,0,0,0
